key_point_id,key_point,full_key_point,topic,domain,predicted_WA
kp_10_68,polite staff <SEP> positive,"Polite , friendly staff .  ",staff,Automotive,0.42505282163619995
kp_10_69,poor at best service <SEP> negative,Service is poor at best .  ,staff,Hotels,0.4705732464790344
kp_10_70,poor business practice <SEP> negative,Poor business practice .,staff,Automotive,0.5195108652114868
kp_10_71,poor customer service <SEP> negative,Poor customer service,staff,Automotive,0.6473731398582458
kp_10_72,poor freaking customer service <SEP> negative,Poor freaking customer service .,staff,Hotels,0.4508238434791565
kp_10_73,professional staff <SEP> positive,Staff was professional and courteous .  ,staff,Restaurants,0.5848857164382935
kp_10_74,prompt and efficient service <SEP> positive,Service was prompt and efficient .,staff,Restaurants,0.6386436820030212
kp_10_75,rude employees <SEP> negative,Employees there are rude .,staff,Arts & Entertainment,0.467050701379776
kp_10_76,stellar customer service <SEP> positive,The customer service is stellar .,staff,Restaurants,0.43599724769592285
kp_10_77,sub par service <SEP> negative,The service was sub par,staff,Automotive,0.43563488125801086
kp_10_78,super accomadative staff <SEP> positive,Staff was super accomadative .,staff,Hotels,0.44444283843040466
kp_10_79,super courteous staff <SEP> positive,The staff were super courteous .,staff,Hotels,0.5663719773292542
kp_10_80,super friendly staff <SEP> positive,Super friendly staff,staff,Arts & Entertainment,0.421007364988327
kp_10_81,superior service <SEP> positive,Prices and service are superior .   ,staff,Restaurants,0.5581533908843994
kp_10_82,terrible customer service <SEP> negative,Their customer service is terrible !,staff,Automotive,0.47884073853492737
kp_10_83,top - notch service <SEP> positive,Service is Top - Notch .,staff,Automotive,0.4425942003726959
kp_10_84,uncaring staff <SEP> negative,Absolutely rude and uncaring staff .,staff,Arts & Entertainment,0.654109001159668
kp_10_85,uneven service <SEP> negative,Service also uneven ...,staff,Hotels,0.5761685967445374
kp_10_86,very attentive service <SEP> positive,Service was very attentive .,staff,Restaurants,0.427079439163208
kp_10_87,very attentive staff <SEP> positive,Very attentive staff,staff,Hotels,0.4473262131214142
kp_10_88,very good customer service <SEP> positive,Very good customer service,staff,Restaurants,0.42169007658958435
kp_10_89,very rude server <SEP> negative,Server was very rude .,staff,Hotels,0.432400643825531
kp_10_90,very unprofessional service <SEP> negative,Very unprofessional service .,staff,Automotive,0.7161622643470764
kp_10_91,well staffed <SEP> positive,"Clean , roomy and well staffed .",staff,Hotels,0.5392248630523682
kp_10_92,worst customer service <SEP> negative,Worst customer service .,staff,Automotive,0.5845006704330444
kp_10_93,worst customer service experience <SEP> negative,Worst customer service experience ever .  ,staff,Hotels,0.5932133793830872
kp_10_94,worst service <SEP> negative,WORST SERVICE EVER RECEIVED,staff,Automotive,0.5340628623962402
kp_11_0,decent prices <SEP> positive,"Prices are decent , here too .",value-for-money,Restaurants,0.44550466537475586
kp_11_1,great value for <SEP> positive,Great value for quality ...,value-for-money,Restaurants,0.47700634598731995
kp_11_2,great value for your money <SEP> positive,Great Value for your money .,value-for-money,Restaurants,0.5137521624565125
kp_11_3,over hyped expensive <SEP> negative,Way over hyped and expensive .,value-for-money,Restaurants,0.4314403533935547
kp_11_4,over priced quality <SEP> negative,Over priced for the quality .  ,value-for-money,Restaurants,0.6257856488227844
kp_11_5,pricey valet parking <SEP> positive,The valet parking is pricey .,value-for-money,Hotels,0.4353298544883728
kp_11_6,reasonable prices <SEP> positive,Reasonable prices considering,value-for-money,Automotive,0.44126176834106445
kp_11_7,reasonably priced <SEP> positive,Friendly and reasonably priced .,value-for-money,Automotive,0.5290346741676331
kp_11_8,reasonably priced menu <SEP> positive,Reasonably priced menu .,value-for-money,Restaurants,0.4721129536628723
kp_11_9,surprisingly reasonable rates <SEP> positive,The rates were surprisingly reasonable .,value-for-money,Hotels,0.4531814157962799
kp_11_10,too expensive restaurant <SEP> negative,Restaurant is much too expensive .  ,value-for-money,Hotels,0.46929696202278137
kp_11_11,very affordable price <SEP> positive,Pros : Very affordable price .  ,value-for-money,Restaurants,0.45330876111984253
kp_11_12,very competitive prices <SEP> positive,Prices were very competitive .,value-for-money,Automotive,0.45960330963134766
kp_12_0,always on point service <SEP> positive,Service is always on point .,wait-time,Restaurants,0.42106232047080994
kp_12_1,fast and clean service <SEP> positive,Service is fast and clean .,wait-time,Restaurants,0.5149511694908142
kp_12_2,fast and efficient service <SEP> positive,Service was fast and efficient .,wait-time,Restaurants,0.5352525115013123
kp_12_3,fast and friendly service <SEP> positive,Service was fast and friendly .,wait-time,Restaurants,0.5187336802482605
kp_12_4,friendly and fast service <SEP> positive,Friendly and fast service .,wait-time,Restaurants,0.5385526418685913
kp_12_5,heavily congested elevators <SEP> negative,Elevators were heavily congested .  ,wait-time,Hotels,0.4851902723312378
kp_12_6,painfully slow elevators <SEP> negative,Elevators are painfully slow .,wait-time,Hotels,0.47212493419647217
kp_12_7,quick and friendly service <SEP> positive,Service is quick and friendly .,wait-time,Restaurants,0.5218028426170349
kp_12_8,reasonably priced entrance fee <SEP> positive,Reasonably priced entrance fee .  ,wait-time,Arts & Entertainment,0.424379825592041
kp_12_9,very fast wifi <SEP> positive,Wifi was very fast ~ 20MBps .,wait-time,Hotels,0.5944222211837769
kp_12_10,very poor wifi <SEP> negative,WiFi was very poor also .  ,wait-time,Hotels,0.437238872051239
kp_12_11,wasted time <SEP> negative,Several hours of wasted time .,wait-time,Automotive,0.49501317739486694
