comment_id,comment,full_comment,topic,domain,predicted_WA
arg_2_35,little cold food <SEP> negative,The only issue was some of the food was a little cold .,food -> healthiness,Restaurants,0.35966795682907104
arg_2_36,little more season meatballs <SEP> negative,The meatballs had just a little more season .  ,food -> healthiness,Restaurants,0.3733765780925751
arg_2_37,little on the dry side duck confit <SEP> negative,"In fact , my duck confit was a little on the dry side , and the sauce was a little too salty .",food -> healthiness,Restaurants,0.6203422546386719
arg_2_38,little salty sauce <SEP> negative,", sauce was little salty otherwise was cheesy and delicious .  ",food -> healthiness,Restaurants,0.3119986653327942
arg_2_39,little soggy salt and pepper shrimp <SEP> negative,The salt and pepper shrimp was also a little soggy and did n't really taste like salt and pepper shrimp .,food -> healthiness,Restaurants,0.3300705552101135
arg_2_40,low heath food <SEP> negative,"If you are one of the low - fat , heath food only crowd , you probably should not be eating here anyway .",food -> healthiness,Restaurants,0.3161560595035553
arg_2_41,med bone in <SEP> positive,I often order the bone in ribeye med - rare and it always comes out exactly how I order it ! !,food -> healthiness,Restaurants,0.5754461884498596
arg_2_42,missed dumplings <SEP> positive,He had missed the dumplings and was very satisfied with what they offered .,food -> healthiness,Restaurants,0.4143228828907013
arg_2_43,nice big black curly food <SEP> negative,but I was very disappointed with how she handled my food arriving with a nice big black curly piece of hair in it .,food -> healthiness,Restaurants,0.3072715401649475
arg_2_44,nice carne asada <SEP> positive,The Carne Asada had a nice flavor .,food -> healthiness,Restaurants,0.47008413076400757
arg_2_45,no crust surface <SEP> negative,The was no crust on surface of burger and could of had a little mire seasoning .,food -> healthiness,Restaurants,0.29423293471336365
arg_2_46,no lettuce <SEP> negative,and there was no lettuce .  ,food -> healthiness,Restaurants,0.30292439460754395
arg_2_47,not a huge fan lobster ravioli <SEP> positive,Not a huge fan of the lobster ravioli ..  ,food -> healthiness,Restaurants,0.49812108278274536
arg_2_48,old carne asada platter <SEP> negative,"The carne asada platter was old , dry and tough .",food -> healthiness,Restaurants,0.3086695373058319
arg_2_49,perfectly acceptable thin crust <SEP> positive,Perfectly acceptable thin crust wood fire Oven Pizza .,food -> healthiness,Restaurants,0.32316598296165466
arg_2_50,pleasantly surprised carne asada tacos <SEP> positive,I was pleasantly surprised with the portions of the Carne Asada tacos .,food -> healthiness,Restaurants,0.3762553334236145
arg_2_51,right noodles <SEP> positive,"These noodles were so good , just the right amount of spice and sauce .  ",food -> healthiness,Restaurants,0.32399702072143555
arg_2_52,rubbery shrimp <SEP> negative,Shrimp was so rubbery could not finish .,food -> healthiness,Restaurants,0.47424057126045227
arg_2_53,shivering skinny fries <SEP> negative,The skinny fries were shivering !   ,food -> healthiness,Restaurants,0.2658177614212036
arg_2_54,shredded lettuce <SEP> negative,The lettuce was shredded to a point where I thought maybe it was meant as food for small reptiles .,food -> healthiness,Restaurants,0.39634817838668823
arg_2_55,small gourmet proportioned <SEP> negative,small gourmet proportioned sandwiches !,food -> healthiness,Restaurants,nan
arg_2_56,sore legs <SEP> negative,", your legs get sore and numb after awhile .",food -> healthiness,Restaurants,0.4085758328437805
arg_2_57,sparse squid <SEP> negative,The squid was sparse .,food -> healthiness,Restaurants,0.6105822324752808
arg_2_58,tad bit greasy dishes <SEP> negative,And both dishes were a tad bit greasy .,food -> healthiness,Restaurants,0.3340022563934326
arg_2_59,tad soggy chips <SEP> negative,"A tip- ask for the pickles on the side , because the chips on the bottom got a tad soggy from pickle and burger juice .",food -> healthiness,Restaurants,0.6523848176002502
arg_2_60,thin cut fries <SEP> negative,They also have thin cut fries .,food -> healthiness,Restaurants,0.43176934123039246
arg_2_61,thin pizza <SEP> positive,"If you want authentic , thin and crispy pizza , go to Piccolo Forno .  ",food -> healthiness,Restaurants,0.262129545211792
arg_2_62,tiny cup of soup <SEP> negative,A tiny cup of soup and regular drink was an extra $ 3 . 00 .,food -> healthiness,Restaurants,0.6394689083099365
arg_2_63,too big chopped salad <SEP> negative,"Only negative : The chopped salad was too big , too chopped up and had too much vinegarette , in my opinion .",food -> healthiness,Restaurants,0.3312830626964569
arg_2_64,too much cumin <SEP> negative,Albóndiga soup has too much cumin and not good beef broth flavor .,food -> healthiness,Restaurants,0.27936527132987976
arg_2_65,too salty bulgogi fries <SEP> negative,"The bulgogi fries were way too salty and after a few bites , we left the majority of it untouched",food -> healthiness,Restaurants,0.6260838508605957
arg_2_66,uncooked slab <SEP> negative,Not really sure why I needed them to burn eggs and give me an uncooked slab of cold fat dripping with grease ...,food -> healthiness,Restaurants,0.2710365653038025
arg_2_67,undercooked orders <SEP> negative,when it came it was all wrong and cold and one of my orders was undercooked and still had a lil blood on the inside of the chicken tender,food -> healthiness,Restaurants,0.5795184969902039
arg_2_68,undercooked wings <SEP> negative,The wings were in fact undercooked,food -> healthiness,Restaurants,0.30287647247314453
arg_2_69,unnecessarily greasy <SEP> negative,Although it was good it is unnecessarily greasy .,food -> healthiness,Restaurants,0.4923822581768036
arg_2_70,very good carne asada tacos <SEP> positive,Carne asada tacos were very good .  ,food -> healthiness,Restaurants,0.29881083965301514
arg_2_71,very large pork osso buco portion <SEP> positive,I had the pork osso buco portion was very large and excellent .,food -> healthiness,Restaurants,nan
arg_2_72,very savory veggie soup <SEP> positive,Try their veggie soup very savory .  ,food -> healthiness,Restaurants,0.30501630902290344
arg_2_73,very thin slices of meat <SEP> negative,Only had two very thin slices of meat .,food -> healthiness,Restaurants,0.37561947107315063
arg_2_74,weak pizza <SEP> negative,Pizza was weak .,food -> healthiness,Restaurants,0.4344142973423004
arg_2_75,weak salsa <SEP> negative,The salsa was weak ....,food -> healthiness,Restaurants,0.6089675426483154
arg_3_1,3 piece tender meal <SEP> positive,3 piece tender meal .,food -> quality,Restaurants,0.8226864337921143
arg_3_4,a food <SEP> negative,The food is a bit on the oily side but this will not deter me from going to this place again .,food -> quality,Restaurants,0.7627444267272949
arg_3_11,absolutely amazing mac and cheese <SEP> positive,Their Mac and cheese is absolutely amazing !,food -> quality,Restaurants,nan
arg_3_24,always cold soup <SEP> negative,My soup is always cold and they could never manage to actually MELT the cheese in my grilled cheese sandwich .  ,food -> quality,Restaurants,nan
arg_3_28,always fresh food <SEP> positive,I like eating here because the food is always fresh and made to order .,food -> quality,Restaurants,nan
arg_3_36,always perfect tomato soup <SEP> positive,Tomato soup is always perfect .  ,food -> quality,Restaurants,nan
arg_3_51,amazing frontega chicken panini <SEP> positive,"My fave thing on the menu is green tea , Fuji apple with chicken salad , & Frontega chicken panini is AMAZING .",food -> quality,Restaurants,nan
arg_3_54,amazing gorgonzola salad <SEP> positive,The Pear & Gorgonzola salad is amazing .  ,food -> quality,Restaurants,nan
arg_3_94,average food <SEP> negative,Food was just average if not below .,food -> quality,Restaurants,0.7333787679672241
arg_3_98,awesome bread selection <SEP> positive,The bread selection is awesome !,food -> quality,Restaurants,nan
arg_3_99,awesome chicken pesto <SEP> positive,"Had the sausage and chicken pesto , both were awesome .",food -> quality,Restaurants,nan
arg_3_121,awesome sweet potato fries <SEP> positive,Sweet potato fries are awesome .,food -> quality,Restaurants,0.7590775489807129
arg_3_138,best beans <SEP> positive,Beans were the best i ever had !,food -> quality,Restaurants,0.7440740466117859
arg_3_151,best guacamole <SEP> positive,The guacamole is the best .,food -> quality,Restaurants,0.8685409426689148
arg_3_162,best meatball sandwich <SEP> positive,My meatball sandwich was the best I 've ever had .  ,food -> quality,Restaurants,nan
arg_3_165,best mexican spots <SEP> positive,This place is my go - to and one of the best Mexican spots in the Henderson area hands down !,food -> quality,Restaurants,0.7882246971130371
arg_3_169,best no frills <SEP> positive,It 's the best no frills pho po me .,food -> quality,Restaurants,0.875029444694519
arg_3_170,best panera <SEP> positive,They eat here several times a week and swear Panera is the best thing since sliced bread .   ,food -> quality,Restaurants,nan
arg_3_171,best panera stop <SEP> positive,Best panera stop ever !,food -> quality,Restaurants,nan
arg_3_178,best pizzas <SEP> positive,I tried the gluten free Dog Days pizza and it was one of the best gluten free pizzas !,food -> quality,Restaurants,nan
arg_3_184,best sandwiches <SEP> negative,I 'm going to offend some people and say these sandwiches are the best in Las Vegas ...,food -> quality,Restaurants,0.24268072843551636
arg_3_189,best steakhouse <SEP> positive,Hands down the best steakhouse EVER ! ! !,food -> quality,Restaurants,0.759432852268219
arg_3_192,best tomato soup <SEP> positive,This soup is by far the best creamy tomato soup I have ever had .,food -> quality,Restaurants,nan
arg_3_201,better thai chicken salad <SEP> positive,I had the thai chicken salad and it was way better than my panera back home makes it !,food -> quality,Restaurants,nan
arg_3_213,burnt roast beef <SEP> negative,"Roast Beef was burnt and crusty around all the edges and OMG   the au jus , I had to dump 3/4 out and dilute the rest with hot water .  ",food -> quality,Restaurants,0.7521156668663025
arg_3_215,canned mexican restraunt <SEP> negative,Now it 's just a dive Mexican restraunt using canned enchilada sauce and canned retried beans .,food -> quality,Restaurants,0.8225237727165222
arg_3_222,cold bread <SEP> negative,"Taste like frozen food , bread is cold and hard like a rock .",food -> quality,Restaurants,nan
arg_3_225,cold sausage <SEP> negative,The sausage was cold .,food -> quality,Restaurants,nan
arg_3_233,cooked well meaty chicken <SEP> positive,Meaty chicken cooked well .  ,food -> quality,Restaurants,0.735675573348999
arg_3_239,creamy macaroni and cheese <SEP> positive,Also there macaroni and cheese is so creamy it 's amazing .,food -> quality,Restaurants,nan
arg_3_244,dark brown colour soup <SEP> negative,Soup was more dark brown colour .,food -> quality,Restaurants,0.7644375562667847
arg_3_245,decent flatbread chicken sandwich <SEP> positive,"I had a flatbread chicken sandwich that was decent , but small for the price .  ",food -> quality,Restaurants,nan
arg_3_260,delicious italian food <SEP> positive,"If you are looking for authentic , not to mention delicious Italian food , II Pizzaiolo is the place to go .",food -> quality,Restaurants,0.7745627164840698
arg_3_261,delicious lunch boxes <SEP> positive,"When you have to feed an office and do n't have time to do a lavish menu , Panera is perfect with their delicious lunch boxes .   ",food -> quality,Restaurants,nan
arg_3_264,delicious pasta dishes <SEP> positive,"The salads ( i have had all of them ) , pizzas and pasta dishes are delicious .",food -> quality,Restaurants,nan
arg_3_265,delicious pineapple fried rice <SEP> positive,"We had the pork belly Bao & Pineapple fried rice , both delicious .  ",food -> quality,Restaurants,0.742009162902832
arg_3_269,delicious salads <SEP> positive,"but if you 're craving pasta , delicious salads , handcrafted sandwiches or bread and only have about less than an hour to spare , Panera is the place to go .",food -> quality,Restaurants,nan
arg_3_271,delicious soup <SEP> positive,Soup is delicious .,food -> quality,Restaurants,nan
arg_3_274,delicious variety of goods <SEP> positive,Their bakery also has a wide and delicious variety of goods to treat yourself with !,food -> quality,Restaurants,nan
arg_3_276,delish salmon salad <SEP> positive,Love it out on the patio and salmon salad is delish .,food -> quality,Restaurants,nan
arg_3_287,disgusting braised ribs <SEP> negative,The new version are braised ribs which are disgusting .,food -> quality,Restaurants,nan
arg_3_292,double cooked pork belly <SEP> positive,"The double cooked "" pork belly with capsaicin ( pepper ) spice "" is TO DIE FOR .",food -> quality,Restaurants,0.8149669766426086
arg_3_302,enjoy salsa <SEP> positive,This place has the best salsa - I normally do n't enjoy the salsa some places bring out,food -> quality,Restaurants,0.8020210266113281
arg_3_306,enjoyed meals <SEP> positive,Went with friends and we all enjoyed our meals .,food -> quality,Restaurants,0.870752215385437
arg_3_331,extremely dry bread <SEP> positive,"I had the turkey and artichoke sandwich ( extremely dry , the bread was the only good thing .",food -> quality,Restaurants,nan
arg_3_341,fabulous tres carne pizza <SEP> positive,My husband ordered the Tres Carne pizza and it was fabulous .  ,food -> quality,Restaurants,nan
arg_3_345,fantastic albondigas soup <SEP> positive,The chili rellenos and albondigas soup are fantastic too .,food -> quality,Restaurants,0.837957501411438
arg_3_352,favorite breakfast sandwich <SEP> positive,The egg and cheese on brioche is my favorite breakfast sandwich .,food -> quality,Restaurants,nan
arg_3_354,favorite chicken - apple salad with avocado <SEP> positive,My favorite is the chicken - apple salad with avocado ( extra ) .  ,food -> quality,Restaurants,nan
arg_3_355,favorite cobb salad <SEP> positive,My favorite is the Cobb salad .,food -> quality,Restaurants,nan
arg_3_357,favorite fuji apple salad <SEP> positive,Fuji apple salad is my favorite !,food -> quality,Restaurants,nan
arg_3_358,favorite grilled cheese pannini <SEP> positive,My usual favorite is the grilled cheese pannini with turkey in it and a cup of broccoli cheese soups .  ,food -> quality,Restaurants,nan
arg_3_359,favorite margherita with doc mozarella <SEP> positive,My personal favorite is the margherita with DOC mozarella .,food -> quality,Restaurants,0.8956495523452759
arg_3_361,favorite mozzarella panini <SEP> positive,My favorite would have to be the Tomato and Mozzarella panini and I pair it with the creamy tomato soup .,food -> quality,Restaurants,nan
arg_3_362,favorite salad <SEP> positive,but I keep getting my favorite salad there lol .,food -> quality,Restaurants,nan
arg_3_363,favorite sausage & pepper risotto <SEP> positive,My personal favorite is the sausage & pepper risotto .  ,food -> quality,Restaurants,nan
arg_3_364,favorite strawberry salad <SEP> positive,My favorite is the strawberry salad usually offered spring and summer .  ,food -> quality,Restaurants,nan
arg_3_367,favorites wedge salad <SEP> positive,The wedge salad is one of our favorites .,food -> quality,Restaurants,nan
arg_3_378,flavorful wet burrito <SEP> positive,Our al Pastor wet burrito was flavorful .,food -> quality,Restaurants,0.8645320534706116
arg_3_395,generous with garlic <SEP> positive,Love a place that 's generous with garlic and spice .,food -> quality,Restaurants,0.7617167234420776
arg_3_396,good and healthy food <SEP> positive,but there food is good and healthy .,food -> quality,Restaurants,nan
arg_3_398,good bagels <SEP> positive,The bagels are good .,food -> quality,Restaurants,nan
arg_3_418,good meals <SEP> positive,"Quick , easy , affordable , and good meals .",food -> quality,Restaurants,nan
arg_3_420,good meatball sliders <SEP> positive,"Started with the meatball sliders , they are so tender , melt in your mouth good .  ",food -> quality,Restaurants,nan
arg_3_446,great avocado shake <SEP> positive,The avocado shake here is also great .,food -> quality,Restaurants,0.8459115624427795
arg_3_449,great beet salad with goat cheese <SEP> positive,I had the beet salad with goat cheese and salmon and it was great .,food -> quality,Restaurants,nan
arg_3_452,great burrito <SEP> positive,The Los favs burrito is great as well .,food -> quality,Restaurants,0.7309106588363647
arg_3_461,great for soup <SEP> positive,"Great for soup and sandwich combos , pastries , smoothies , coffee , salads , etc .",food -> quality,Restaurants,nan
arg_3_462,great fresh food <SEP> positive,Great fresh and healthy food !,food -> quality,Restaurants,nan
arg_3_496,great soups <SEP> positive,Their soups are also great and my husband is working his way through the different varieties of bread pudding with each visit .,food -> quality,Restaurants,0.8905476331710815
arg_3_519,home made bread <SEP> positive,Love the home made bread .,food -> quality,Restaurants,0.788499116897583
arg_3_525,horrible french dip <SEP> negative,The French Dip was HORRIBLE .,food -> quality,Restaurants,0.8908783793449402
arg_3_529,horrible turkey <SEP> negative,The turkey was horrible ) .,food -> quality,Restaurants,nan
arg_3_531,hot bread <SEP> positive,I 've never had any of their bread or pastry items but all of them look hot and fresh ...,food -> quality,Restaurants,nan
arg_3_536,humongous sandwiches <SEP> positive,The sandwiches are so humongous and delicious .  ,food -> quality,Restaurants,0.8094240427017212
arg_3_538,impressed with lobster <SEP> positive,It did n't work ( my version).My date had the lobster ravioli & he was impressed with the lobster to ravioli ratio .,food -> quality,Restaurants,nan
arg_3_540,incredible italian food <SEP> positive,Incredible Italian food ! ! !  ,food -> quality,Restaurants,0.7326175570487976
arg_3_549,juicy burger <SEP> positive,"Unbelievably well cooked , juicy burger .",food -> quality,Restaurants,0.7392931580543518
arg_3_562,like sandwiches <SEP> positive,"It did it 's job , but I like their sandwiches / salads better .   ",food -> quality,Restaurants,nan
arg_3_563,liked banchan <SEP> positive,I also liked the banchan they gave .,food -> quality,Restaurants,0.7869535088539124
arg_3_564,liked burger <SEP> positive,The person I was with liked their burger too .,food -> quality,Restaurants,0.7419540882110596
arg_3_588,love red sauce <SEP> positive,I absolutely love the red sauce .  ,food -> quality,Restaurants,0.7726284861564636
arg_3_591,love sierra turkey sandwich <SEP> positive,I love eating the Sierra Turkey sandwich with a side of a house salad .,food -> quality,Restaurants,nan
arg_3_592,love soufflé <SEP> positive,I love their soufflé so much but they serve it only at breakfast time .,food -> quality,Restaurants,nan
arg_3_597,loved bread <SEP> positive,I loved the bread and olives they put on the table ...  ,food -> quality,Restaurants,nan
arg_3_599,loved dish <SEP> positive,We loved every dish .,food -> quality,Restaurants,0.7831845283508301
arg_3_604,loved jajangmyun <SEP> positive,but I loved the jajangmyun that I ordered !,food -> quality,Restaurants,0.8615231513977051
arg_3_618,loves lasagna <SEP> positive,My husband loves their lasagna .,food -> quality,Restaurants,nan
arg_3_624,many selection salads <SEP> positive,They have so many selection on both salads and sandwiches .,food -> quality,Restaurants,nan
arg_3_626,masterfully executed food <SEP> positive,This point is accentuated when you go across the street to sample the masterfully executed food at Los Sombreros .  ,food -> quality,Restaurants,0.7916646003723145
arg_3_640,most expensive food <SEP> negative,The most expensive food I 've ever had .,food -> quality,Restaurants,nan
arg_3_643,must hot fresh bread <SEP> negative,The hot fresh bread is a must .  ,food -> quality,Restaurants,0.8512706160545349
arg_3_645,never ever stingy ingredients <SEP> positive,"The ingredients are always 100 % fresh and clean , and they are never ever stingy with their food .",food -> quality,Restaurants,nan
arg_3_652,nice tacos <SEP> positive,Tacos were nice and big with wonderful taste ........   small place with good food and Ramon is so friendly ........  ,food -> quality,Restaurants,0.7397248148918152
arg_3_658,no flavor chicken <SEP> negative,"The chicken has no flavor , and it 's just not worth it for that price",food -> quality,Restaurants,nan
arg_3_666,old bread <SEP> negative,Barely any toppings and bread was old .,food -> quality,Restaurants,0.7499275207519531
arg_3_672,outstanding calamari <SEP> positive,"The calamari was outstanding , more than enough for two to share .",food -> quality,Restaurants,nan
arg_3_674,outstanding frys <SEP> positive,Their frys was outstanding with great soft yet crisp layer .  ,food -> quality,Restaurants,0.7744829654693604
arg_3_682,perfect afternoon lunch <SEP> positive,Perfect day for an afternoon lunch on the patio .,food -> quality,Restaurants,nan
arg_3_692,perfectly cooked risotto <SEP> positive,"It was hot , delicious , full of seafood and the risotto was perfectly cooked .  ",food -> quality,Restaurants,nan
arg_3_696,perfectly salted food <SEP> positive,Food was perfectly salted where it was oversalted .,food -> quality,Restaurants,nan
arg_3_708,pretty busy panera <SEP> negative,This is a pretty busy Panera location .,food -> quality,Restaurants,nan
arg_3_710,pretty decent italian beef sandwich <SEP> positive,"These guys make a pretty decent Italian beef sandwich - not my all - time favorite , but a little better than average .",food -> quality,Restaurants,0.8501995801925659
arg_3_713,pretty good breakfast sandwiches <SEP> positive,The breakfast sandwiches are also pretty good .,food -> quality,Restaurants,nan
arg_3_714,pretty good crust <SEP> positive,The crust was pretty good and had a slight sweet taste .,food -> quality,Restaurants,nan
arg_3_716,pretty good honey butter chicken sandwich <SEP> positive,I had the honey butter chicken sandwich and it was pretty good .,food -> quality,Restaurants,0.752548336982727
arg_3_717,pretty good salads <SEP> positive,"Foodwise , their soup , bagels and salads are pretty good -- even for a chain .",food -> quality,Restaurants,nan
arg_3_732,real cool eatery <SEP> positive,Real cool eatery .,food -> quality,Restaurants,0.8470266461372375
arg_3_733,real treat seafood <SEP> positive,The Seafood was a real treat as well .  ,food -> quality,Restaurants,nan
arg_3_739,really good chimichanga with shredded beef <SEP> positive,For lunch had the # 10 Chimichanga with shredded beef and it was really good .,food -> quality,Restaurants,0.7468354105949402
arg_3_755,really white cheddar <SEP> positive,"It was fairly good , really white cheddar .",food -> quality,Restaurants,nan
arg_3_768,shining souffle <SEP> positive,"But the 4 cheese souffle , now that is the shining star .",food -> quality,Restaurants,nan
arg_3_776,so hot plates <SEP> negative,One suggestion would be to not have the plates come out so hot .  ,food -> quality,Restaurants,0.9153710007667542
arg_3_778,soft bread <SEP> positive,Very yummy and bread is soft and fresh !,food -> quality,Restaurants,nan
arg_3_779,soggy bread <SEP> negative,if you dine in or take out the bread will always be soggy .,food -> quality,Restaurants,0.8656988739967346
arg_3_782,soo yummy everything <SEP> positive,I can be a picky chooser but everything here is soo yummy .,food -> quality,Restaurants,nan
arg_3_783,stale bread <SEP> negative,"But , worse was the stale bread , and the baby - sized portions .",food -> quality,Restaurants,nan
arg_3_806,super good soup <SEP> positive,This place is a must try if you had n't tried it their soup is super good too,food -> quality,Restaurants,nan
arg_3_823,tasty ribs <SEP> positive,Brisket and ribs are tasty .,food -> quality,Restaurants,0.8891748189926147
arg_3_825,tender osso bucco <SEP> positive,Osso Bucco is tender and delicious .,food -> quality,Restaurants,nan
arg_3_828,terrible food <SEP> negative,Terrible food .,food -> quality,Restaurants,0.7594144344329834
arg_3_831,terrible sauce <SEP> negative,Terrible consistency and the sauce was terrible .,food -> quality,Restaurants,nan
arg_3_832,the wedding soup <SEP> positive,I also had the wedding soup and   I 've tried them everywhere and was by far the best I 've ever had .    ,food -> quality,Restaurants,0.767758309841156
arg_3_836,too bacon <SEP> negative,The bacon was too ( not to mention bathing in its own grease ) .,food -> quality,Restaurants,nan
arg_3_839,too salty burgers <SEP> negative,Two others at the table also commented that their burgers were too salty .,food -> quality,Restaurants,0.844343364238739
arg_3_840,too salty everything <SEP> negative,Everything was too salty and portions have gotten much smaller since I can remember :-(  ,food -> quality,Restaurants,nan
arg_3_843,top choices panini <SEP> positive,Salad and a panini are top choices !,food -> quality,Restaurants,nan
arg_3_844,top favourite jap sushi restaurant <SEP> positive,One of my top favourite AYCE Jap sushi restaurant .,food -> quality,Restaurants,0.7853686809539795
arg_3_855,unique dining experience <SEP> positive,"They serve you a sashimi boat for your first order , making it a unique dining experience , as most AYCE sushi places do n't present the food this way .   ",food -> quality,Restaurants,0.8255157470703125
arg_3_858,upscale french restaurant <SEP> positive,"Auberge Bonaparte is an inn that houses a cosy , upscale French restaurant in the heart of Old Montreal .  ",food -> quality,Restaurants,0.7721795439720154
arg_3_866,very delicious spring rolls <SEP> positive,Very delicious spring rolls and pho .,food -> quality,Restaurants,0.7645828723907471
arg_3_870,very fair lunch <SEP> positive,Prices at lunch were very fair .,food -> quality,Restaurants,0.7725206017494202
arg_3_872,very fresh food <SEP> positive,The food was very fresh and tasty .,food -> quality,Restaurants,0.7921515703201294
arg_3_873,very good and food <SEP> positive,Food was very good and delicious .,food -> quality,Restaurants,0.7656809091567993
arg_3_877,very good chef food <SEP> positive,New Chef food is very good .,food -> quality,Restaurants,nan
arg_3_878,very good chicken tortilla bowl <SEP> positive,I tried the chicken tortilla bowl and it was very good .,food -> quality,Restaurants,nan
arg_3_879,very good food <SEP> positive,Very good food & service .,food -> quality,Restaurants,0.827154278755188
arg_3_881,very good green beans <SEP> positive,Also had the green beans with almonds which was very good also .  ,food -> quality,Restaurants,0.9058381915092468
arg_3_882,very good italian food <SEP> positive,Very good Italian food !,food -> quality,Restaurants,nan
arg_3_886,very good tortilla chips <SEP> positive,The tortilla chips were very good .,food -> quality,Restaurants,0.7335417866706848
arg_3_891,very high quality of the food <SEP> positive,The quality of the food is very high .,food -> quality,Restaurants,0.7621485590934753
arg_3_894,very quick dinner of pork bone soup <SEP> positive,I came here for a very quick dinner of pork bone soup .,food -> quality,Restaurants,0.8138944506645203
arg_3_897,very tasty everything <SEP> positive,Everything was very tasty and delucious .,food -> quality,Restaurants,nan
arg_3_912,weird haus stickers <SEP> negative,The haus stickers taste weird as well .,food -> quality,Restaurants,0.7389063239097595
arg_3_915,were meatball lunch special <SEP> positive,"Had the spaghetti and meatball lunch special ,   friend had the meatball sub , both were delicious !  ",food -> quality,Restaurants,nan
arg_3_924,wonderful panera catering <SEP> positive,Panera catering is wonderful !,food -> quality,Restaurants,nan
arg_3_926,wonderful tiramisu <SEP> positive,The tiramisu is wonderful ! !  ,food -> quality,Restaurants,0.7961308360099792
arg_3_932,worst takeout timing <SEP> negative,Some of the worst takeout timing I 've ever experienced .,food -> quality,Restaurants,0.7738831043243408
arg_3_933,yummy bruschetta <SEP> positive,"The bruschetta was yummy , and the 3 meat lasagna was so good",food -> quality,Restaurants,nan
arg_3_936,yummy loaded fries <SEP> positive,We started off with some yummy loaded fries that his the pre meal spot that was just the perfect thing to start the night ..,food -> quality,Restaurants,0.8028427362442017
arg_3_937,yummy seafood pancake <SEP> positive,Seafood pancake is yummy but make sure you eat when it 's hot !,food -> quality,Restaurants,0.7395802736282349
arg_3_5,a little above average food <SEP> positive,The food is a little above average for me .,food -> quality,Restaurants,0.34740039706230164
arg_3_8,above average food <SEP> positive,Food is above average however the service is n't the greatest .,food -> quality,Restaurants,0.38419458270072937
arg_3_9,above food <SEP> positive,The service and the food here is above the rest in Montreal .,food -> quality,Restaurants,0.7251633405685425
arg_3_10,absolutely amazing food <SEP> positive,Absolutely amazing food & service ! !,food -> quality,Restaurants,0.35185766220092773
arg_3_15,absolutely delicious food <SEP> positive,The food was absolutely delicious and you 're treated like a king / queen .,food -> quality,Restaurants,0.35648173093795776
arg_3_16,absolutely fantastic food <SEP> positive,The food was absolutely fantastic !  ,food -> quality,Restaurants,0.6014825105667114
arg_3_17,absolutely wonderful food <SEP> positive,"Been here multiple times , the food is absolutely wonderful !",food -> quality,Restaurants,0.4353921413421631
arg_3_22,always been food <SEP> positive,The food has always been consistently good .,food -> quality,Restaurants,0.4194846749305725
arg_3_23,always been good food <SEP> positive,The food though has always been good to me .,food -> quality,Restaurants,0.40648844838142395
arg_3_25,always delicious and consistent food <SEP> positive,Service and food is always delicious and consistent .,food -> quality,Restaurants,0.4119930863380432
arg_3_27,always food <SEP> positive,Food is always correct and prepared fast .. not sure why others are complaining .,food -> quality,Restaurants,0.5583332180976868
arg_3_30,always good food <SEP> positive,Food is always good here .  ,food -> quality,Restaurants,0.4032197594642639
arg_3_32,always great food <SEP> positive,"The food is always great here , that 's why I stopped by .",food -> quality,Restaurants,0.49701303243637085
arg_3_34,always hot and consistent food <SEP> positive,The food is always hot and consistent .  ,food -> quality,Restaurants,0.2232259213924408
arg_3_35,always on point bread <SEP> positive,The bread is always on point and the horseradish is muah .   ,food -> quality,Restaurants,0.7284640669822693
arg_3_37,always pleased food <SEP> positive,"I have been here a few times , and I am always pleased with the food .",food -> quality,Restaurants,0.6087422966957092
arg_3_38,always pretty good food <SEP> positive,I 've been here a couple of times and food is always pretty good .,food -> quality,Restaurants,0.5496227741241455
arg_3_39,always ready food <SEP> positive,"Whenever we have ordered to go , our food was always ready and we did not have to wait .",food -> quality,Restaurants,0.28552010655403137
arg_3_41,always very good food <SEP> positive,Food is always very good .  ,food -> quality,Restaurants,0.2835773229598999
arg_3_47,amazing dessert <SEP> positive,Dessert was also amazing ...,food -> quality,Restaurants,0.7279193997383118
arg_3_49,amazing food <SEP> positive,The food was AMAZING .,food -> quality,Restaurants,0.6508449912071228
arg_3_61,amazing mexican food <SEP> positive,I had a craving and was beyond surprised to find amazing Mexican food in Henderson .,food -> quality,Restaurants,0.48144471645355225
arg_3_81,amazingly   food <SEP> positive,The food was also amazingly   delicious .,food -> quality,Restaurants,0.21948833763599396
arg_3_83,attractive food <SEP> positive,Highly styled and attractive food .  ,food -> quality,Restaurants,0.4146910607814789
arg_3_85,authentic chinese food <SEP> positive,and if you are an authentic Chinese food fan you wo n't be let down .,food -> quality,Restaurants,0.5251531004905701
arg_3_86,authentic food <SEP> positive,Their food is so authentic and made with love .,food -> quality,Restaurants,0.532110333442688
arg_3_88,authentic korean food <SEP> positive,These for sure are authentic Korean food .,food -> quality,Restaurants,0.2093985229730606
arg_3_89,authentic mexican food <SEP> positive,I highly recommend this to anyone looking for authentic mexican food .,food -> quality,Restaurants,0.2006257325410843
arg_3_92,authentic szechuan food <SEP> positive,It has a variety of selections on their menu and a lot of authentic Szechuan food to choose from .,food -> quality,Restaurants,0.47913020849227905
arg_3_95,average food quality <SEP> positive,I consider Restaurant Bonaparte 's food quality average to very good .,food -> quality,Restaurants,0.5114566683769226
arg_3_96,average to good food <SEP> positive,The food is average to good and you can get really full because it 's buffet style .,food -> quality,Restaurants,0.48999255895614624
