comment_id,comment,full_comment,topic,domain,predicted_WA
arg_3_45,amazing thai message <SEP> positive,This Thai Message was amazing .,food -> quality,Beauty & Spas,0.7771267890930176
arg_3_51,awesome everyone <SEP> positive,Everyone is awesome .,food -> quality,Beauty & Spas,0.7677375078201294
arg_3_52,awesome facial <SEP> positive,Carrie did an awesome facial .,food -> quality,Beauty & Spas,0.5626945495605469
arg_3_58,awesome job <SEP> positive,Thanks for an awesome job ! !  ,food -> quality,Beauty & Spas,0.5744129419326782
arg_3_62,awesome lash tech maikey <SEP> positive,I went to this location and my lash tech Maikey was awesome .,food -> quality,Beauty & Spas,0.5183563232421875
arg_3_63,awesome massages <SEP> negative,"I have n't really been impressed with massages in town , especially deep tissue , but IMR was awesome .",food -> quality,Beauty & Spas,0.7181331515312195
arg_3_66,awesome nail salon <SEP> positive,This was my first experience in this particular nail salon and it was awesome !,food -> quality,Beauty & Spas,0.5518320798873901
arg_3_67,awesome pedicure <SEP> positive,I get the Deluxe Pedicure and it is awesome .,food -> quality,Beauty & Spas,0.5955727696418762
arg_3_70,awesome salon <SEP> positive,This salon is awesome .,food -> quality,Beauty & Spas,0.7556354403495789
arg_3_78,bad botox job <SEP> negative,I made the appt to correct a bad Botox job I recently received .   ,food -> quality,Beauty & Spas,0.5400506854057312
arg_3_83,beautiful nails <SEP> positive,My nail tech Lyn gave me beautiful nails .  ,food -> quality,Beauty & Spas,0.5354422926902771
arg_3_90,best body waxing studio <SEP> positive,THE BODY WAXING STUDIO IS THE BEST IN TOWN !,food -> quality,Beauty & Spas,0.7141199707984924
arg_3_101,best hair cuts <SEP> positive,I just received one of my best hair cuts ever .,food -> quality,Beauty & Spas,0.5345588326454163
arg_3_102,best hair salon <SEP> positive,This is the best hair salon I 've even been to .,food -> quality,Beauty & Spas,0.5464239716529846
arg_3_103,best haircut <SEP> positive,This is easily the best haircut I have ever had !  ,food -> quality,Beauty & Spas,0.5647734999656677
arg_3_105,best mani <SEP> positive,Best mani ever !,food -> quality,Beauty & Spas,0.5369702577590942
arg_3_106,best manicure <SEP> positive,Best manicure I 've had .,food -> quality,Beauty & Spas,0.6416658759117126
arg_3_107,best nail guy <SEP> positive,Hands down Kevin is definitely THE best nail guy I 've ever had !,food -> quality,Beauty & Spas,0.5040717124938965
arg_3_108,best nail spa <SEP> positive,The best nail spa in AZ ! !,food -> quality,Beauty & Spas,0.7813302278518677
arg_3_109,best neck massage <SEP> positive,The hair wash / neck massage is the best .,food -> quality,Beauty & Spas,0.660338282585144
arg_3_110,best pedi <SEP> positive,Best pedi I 've had !,food -> quality,Beauty & Spas,0.4877437353134155
arg_3_111,best pedicure <SEP> positive,Andy gives the best pedicure,food -> quality,Beauty & Spas,0.5573487281799316
arg_3_113,best piercings <SEP> positive,Headrick is so nice and does the best piercings ! ! ! !,food -> quality,Beauty & Spas,0.7538292407989502
arg_3_119,best shampoo <SEP> positive,Best shampoo EVER .,food -> quality,Beauty & Spas,0.5135858058929443
arg_3_120,best shopping <SEP> positive,One of the best shopping / entertainment destinations in Toronto .  ,food -> quality,Beauty & Spas,0.6820535063743591
arg_3_124,best waxing experience <SEP> positive,She does amazing job my best waxing experience ever .,food -> quality,Beauty & Spas,0.4804092347621918
arg_3_130,better than i expected tattoo <SEP> positive,The tattoo turned out better than I expected and was able to make an appointment for the next day .,food -> quality,Beauty & Spas,0.6440417766571045
arg_3_139,clean nail salon <SEP> positive,"My daughter and I were so happy to find a clean , service - oriented nail salon open",food -> quality,Beauty & Spas,0.4915507733821869
arg_3_144,cool cat eye <SEP> positive,"I tried the cat eye polish , and it is SO COOL !",food -> quality,Beauty & Spas,0.616628110408783
arg_3_145,cool pedicure options <SEP> positive,They also have a wide variety of cool pedicure options .,food -> quality,Beauty & Spas,0.7162569165229797
arg_3_154,decent pedicure <SEP> positive,"Pedicure was going all good , she was doing a decent job .",food -> quality,Beauty & Spas,0.5533190369606018
arg_3_157,decent shopping <SEP> positive,The shopping is decent as well .,food -> quality,Beauty & Spas,0.7992708086967468
arg_3_160,delicious cookies <SEP> positive,The freshly baked cookies are delicious too .,food -> quality,Beauty & Spas,0.8532204031944275
arg_3_190,enjoyed roots store <SEP> positive,We enjoyed the Roots store,food -> quality,Beauty & Spas,0.8315569162368774
arg_3_198,excellent deluxe pedicure <SEP> positive,The deluxe pedicure was excellent .,food -> quality,Beauty & Spas,0.5358143448829651
arg_3_200,excellent haircut <SEP> positive,She gave my son an excellent haircut .,food -> quality,Beauty & Spas,0.7581816911697388
arg_3_201,excellent job gel manicure <SEP> positive,Laura did an excellent job doing my gel manicure & Michael did an excellent job with my pedicure .,food -> quality,Beauty & Spas,0.5127196311950684
arg_3_203,excellent masseuse <SEP> positive,My friend had a massage with Jeanette and she was also very pleased and said Jeanette is an excellent masseuse .  ,food -> quality,Beauty & Spas,0.5178508758544922
arg_3_204,excellent nail spa <SEP> positive,Excellent nail spa .  ,food -> quality,Beauty & Spas,0.6007487773895264
arg_3_211,expensive hair cut <SEP> negative,But the hair cut is expensive and watch out for the add ons .,food -> quality,Beauty & Spas,0.5377305150032043
arg_3_214,fabulous deep tissue massage <SEP> positive,Deep tissue massage by Andrea Senese was fabulous !,food -> quality,Beauty & Spas,0.48257094621658325
arg_3_215,fabulous masseuse <SEP> positive,"My masseuse was Lisa , and she was fabulous :)",food -> quality,Beauty & Spas,0.7580397129058838
arg_3_216,failing nails <SEP> negative,My nails were the failing for me .,food -> quality,Beauty & Spas,0.5731737613677979
arg_3_217,fake nails <SEP> negative,They do something else for fake nails called sns .,food -> quality,Beauty & Spas,0.7531639337539673
arg_3_218,fantastic cindy <SEP> positive,It was so great and Cindy was fantastic !,food -> quality,Beauty & Spas,0.5765924453735352
arg_3_229,freakin magical masseuse <SEP> positive,The masseuse 's hands were freakin magical .,food -> quality,Beauty & Spas,0.6367068886756897
arg_3_234,freshly baked cookie <SEP> positive,I was given tea and a freshly baked cookie to enjoy .,food -> quality,Beauty & Spas,0.8756789565086365
arg_3_243,good barber shop <SEP> positive,We moved to the scottsdale area a year ago and have had a heck of a time finding a good barber shop for my 11 year old .  ,food -> quality,Beauty & Spas,0.560987114906311
arg_3_246,good brow wax <SEP> positive,"The brow wax was good , too !  ",food -> quality,Beauty & Spas,0.5307400822639465
arg_3_253,good food <SEP> positive,We could rest while enjoying some good food .,food -> quality,Beauty & Spas,0.7405458092689514
arg_3_259,good haircut <SEP> positive,I never have to worry if it 's going to be a good haircut,food -> quality,Beauty & Spas,0.5204585194587708
arg_3_261,good nail place <SEP> positive,We have been trying to find a good nail place for such a long time and this one will be our new spot .,food -> quality,Beauty & Spas,0.5596704483032227
arg_3_262,good nail spa <SEP> positive,I have been looking for a good nail spa and the Pedi Lounge N Nails is a hidden gem .  ,food -> quality,Beauty & Spas,0.5437700748443604
arg_3_263,good nail spot <SEP> positive,I 'm going to continue coming here for as long as I live lol its hard to find a good nail spot and this right here is a hidden   gem !,food -> quality,Beauty & Spas,0.6543335914611816
arg_3_264,good pedicure <SEP> positive,Pedicure was good also .,food -> quality,Beauty & Spas,0.5480316281318665
arg_3_270,good shop <SEP> positive,The shop has a good vibe and it felt like I was hanging out with friends rather than getting a haircut .  ,food -> quality,Beauty & Spas,0.6518166661262512
arg_3_271,good stylists <SEP> negative,It 's hard to find good stylists who help you get to your goals without killing your hair .,food -> quality,Beauty & Spas,0.5452629923820496
arg_3_272,good thai massage <SEP> positive,I would definitely go back and recommend to anyone who enjoys a good Thai massage .,food -> quality,Beauty & Spas,0.5438560843467712
arg_3_274,good with haircuts <SEP> positive,Plus she 's just as good with haircuts as she is with color .,food -> quality,Beauty & Spas,0.4819123148918152
arg_3_276,gorgeous pool <SEP> positive,The pool is gorgeous and relaxing .  ,food -> quality,Beauty & Spas,0.909824550151825
arg_3_277,gorgeous skin <SEP> positive,I 've been coming here for six months now and my skin is gorgeous .,food -> quality,Beauty & Spas,0.6797448992729187
arg_3_280,great barber <SEP> positive,Alex is a great barber and very knowledgeable .  ,food -> quality,Beauty & Spas,0.6863307952880859
arg_3_281,great barbershop <SEP> positive,Great barbershop .,food -> quality,Beauty & Spas,0.6224604249000549
arg_3_285,great business <SEP> positive,Great business !,food -> quality,Beauty & Spas,0.7749428749084473
arg_3_290,great dining selection <SEP> positive,"A great dining selection can be found here , with Starbucks , Tim Hortons , Sbarro , Trinity Square Cafe , Urban Eatery , Dairy Queen , Mc'Donald 's , & Bannok !",food -> quality,Beauty & Spas,0.48579180240631104
arg_3_299,great hair designing <SEP> positive,"On a lighter note , their salon services for hair designing for a wedding was great .",food -> quality,Beauty & Spas,0.624515175819397
arg_3_300,great hair salon <SEP> positive,I was able to find a great hair salon nearby !,food -> quality,Beauty & Spas,0.5295680165290833
arg_3_301,great haircut place <SEP> positive,Great haircut place for kids .,food -> quality,Beauty & Spas,0.539887011051178
arg_3_303,great job <SEP> positive,I only come back for her great job !,food -> quality,Beauty & Spas,0.5659610629081726
arg_3_311,great nail salon <SEP> positive,I am so happy to have found this great nail salon .,food -> quality,Beauty & Spas,0.5612420439720154
arg_3_312,great nails <SEP> positive,On top of that my nails turned out great !,food -> quality,Beauty & Spas,0.9033994078636169
arg_3_313,great neck massage <SEP> positive,They gave me a mini neck massage which was great !  ,food -> quality,Beauty & Spas,0.5812159180641174
arg_3_317,great pizza place <SEP> positive,Right next to a great pizza place as well !,food -> quality,Beauty & Spas,0.5813364386558533
arg_3_319,great products <SEP> positive,They have great products available with   great prices .,food -> quality,Beauty & Spas,0.5294561982154846
arg_3_323,great shave <SEP> positive,The haircut and the shave were handled with great acumen and I could not be more pleased .,food -> quality,Beauty & Spas,0.8060370087623596
arg_3_335,happy hair stylist <SEP> positive,I am so happy to finally find the hair stylist that I have spent the last year looking for .  ,food -> quality,Beauty & Spas,0.623101532459259
arg_3_337,heavenly massage <SEP> positive,Had the prenatal massage here and it was heavenly !  ,food -> quality,Beauty & Spas,0.5661282539367676
arg_3_339,horrible cracked <SEP> negative,I feel like I 'm the customer most places would dread ... horrible cracked heels and my cuticles grow so fast because of my job .  ,food -> quality,Beauty & Spas,0.6346656680107117
arg_3_340,horrible hair <SEP> negative,My hair is HORRIBLE .  ,food -> quality,Beauty & Spas,0.6825408935546875
arg_3_341,horrible looking nails <SEP> negative,My nails were horrible looking from the last place I went .,food -> quality,Beauty & Spas,0.5974863767623901
arg_3_342,horrible school <SEP> negative,"the school they send you to , is horrible !",food -> quality,Beauty & Spas,0.5240908265113831
arg_3_345,hot towel shave <SEP> negative,You will get a hot towel shave and massage at the end of your visit .,food -> quality,Beauty & Spas,0.5131300687789917
arg_3_346,incredible nails <SEP> positive,My nails are incredible .,food -> quality,Beauty & Spas,0.6083210110664368
arg_3_353,like haircut <SEP> positive,I really like my haircut,food -> quality,Beauty & Spas,0.7050977945327759
arg_3_354,like nail salon <SEP> positive,I really like this nail salon,food -> quality,Beauty & Spas,0.6959793567657471
arg_3_356,liked gel mani <SEP> positive,My friend got a gel mani and really liked it .,food -> quality,Beauty & Spas,0.7878963351249695
arg_3_358,liked hot <SEP> positive,"I really liked how April used hot stones , she rubbed them in not just setting them on my back .   ",food -> quality,Beauty & Spas,0.5297645330429077
arg_3_359,liked work <SEP> positive,Was asked frequently of I liked the work as they were doing it .  ,food -> quality,Beauty & Spas,0.591701865196228
arg_3_363,lots of muscle work <SEP> negative,Lots of stretching and muscle work .,food -> quality,Beauty & Spas,0.576633870601654
arg_3_369,love dip powder <SEP> positive,I love the dip powder !,food -> quality,Beauty & Spas,0.5442345142364502
arg_3_372,love gel dip <SEP> positive,love the gel dip,food -> quality,Beauty & Spas,0.5985930562019348
arg_3_375,love haircut <SEP> positive,We love the haircut,food -> quality,Beauty & Spas,0.8230728507041931
arg_3_377,love lash artist alexa <SEP> positive,I love my lash artist Alexa .,food -> quality,Beauty & Spas,0.7289726734161377
arg_3_378,love nails <SEP> positive,Love Love Love my nails !  ,food -> quality,Beauty & Spas,0.5578842759132385
arg_3_385,loved cut <SEP> positive,I loved my color and cut so much,food -> quality,Beauty & Spas,0.7065212726593018
arg_3_387,loved hot stone chairs <SEP> positive,I LOVED the hot stone chairs .,food -> quality,Beauty & Spas,0.771489143371582
arg_3_392,loved nails <SEP> positive,Loved my nails .,food -> quality,Beauty & Spas,0.6963748335838318
arg_3_394,loved pampering <SEP> positive,Went here on Mother 's day for some pampering and loved it .,food -> quality,Beauty & Spas,0.6702377796173096
arg_3_395,loved polka <SEP> positive,I loved the precision of Michelle 's technique when it came to the application of my polka dots .,food -> quality,Beauty & Spas,0.6489267349243164
arg_3_403,lovely chocolate <SEP> positive,She took my over - bleached and damaged hair from a brassy brown / red back to a lovely chocolate brown ( which was my original request at the 1st salon ) .,food -> quality,Beauty & Spas,0.6153203248977661
arg_3_417,most amazing massage <SEP> positive,It was hands down the most amazing massage I have ever had .  ,food -> quality,Beauty & Spas,0.30322232842445374
arg_3_418,most amazing nail tech <SEP> positive,Lynn is the most amazing nail tech I 've ever had .,food -> quality,Beauty & Spas,0.5684269070625305
arg_3_421,most wonderful spa facial experience <SEP> positive,Just had the most wonderful spa facial experience this afternoon ; from beginning to end it was absolutely delightful .  ,food -> quality,Beauty & Spas,0.7331087589263916
arg_3_424,natural nails <SEP> positive,It 's a dipping powder system that made my nails feel natural and,food -> quality,Beauty & Spas,0.8606281280517578
arg_3_437,not painted very good toes <SEP> positive,My toes were not painted very good .  ,food -> quality,Beauty & Spas,0.7042277455329895
arg_3_445,perfect for sandal weather <SEP> positive,Perfect for sandal weather with my Coral Candy nails !,food -> quality,Beauty & Spas,0.6981359124183655
arg_3_447,perfect nail <SEP> positive,She went above and beyond making sure that every single nail was perfect .  ,food -> quality,Beauty & Spas,0.48818621039390564
arg_3_448,perfect nails <SEP> positive,My nails are perfect and everything else about the salon is too .,food -> quality,Beauty & Spas,0.7286900281906128
arg_3_455,phenomenal nails <SEP> positive,Update : 2 weeks later and my nails look phenomenal still .,food -> quality,Beauty & Spas,0.8005604147911072
arg_3_466,professional thai spa <SEP> positive,"It 's a clean , professional Thai spa .",food -> quality,Beauty & Spas,0.47496330738067627
arg_3_469,quality nail salon <SEP> positive,I have searched for a quality nail salon for my first two years here,food -> quality,Beauty & Spas,0.740098774433136
arg_3_472,really cute gel manicure <SEP> positive,"I was able to get a really cute gel manicure done in 45 minutes , and it seems like it will last a while .",food -> quality,Beauty & Spas,0.6281192302703857
arg_3_481,really nice nails <SEP> positive,My nails came out really nice !,food -> quality,Beauty & Spas,0.5985366106033325
arg_3_485,really terrific massages <SEP> positive,We had really terrific massages and left feeling incredibly relaxed and pampered .,food -> quality,Beauty & Spas,0.5037128329277039
arg_3_488,relaxing wash house <SEP> positive,The wash house is so relaxing and such a cool room !,food -> quality,Beauty & Spas,0.5083446502685547
arg_3_490,rough nails <SEP> positive,"and I 'm rough on my nails , but they put up with my high maintenance nails and do a really great job !",food -> quality,Beauty & Spas,0.5934610366821289
arg_3_491,satisfactory massage <SEP> positive,My husband found his massage satisfactory,food -> quality,Beauty & Spas,0.8062736392021179
arg_3_494,serious cucumber water <SEP> positive,"A serious salon experience complete with cucumber water , Relaxation room and neck massages for all .  ",food -> quality,Beauty & Spas,0.5826133489608765
arg_3_504,super amazing massage <SEP> positive,"Pros : price , super amazing massage ,",food -> quality,Beauty & Spas,0.4674955904483795
arg_3_506,super comforting jay <SEP> positive,Jay was amazing and super comforting .,food -> quality,Beauty & Spas,0.9189983606338501
arg_3_507,super cute front <SEP> positive,"Adrian at the front desk is an absolute sweetheart , super cute too and",food -> quality,Beauty & Spas,0.6648969054222107
arg_3_508,super cute gift bag <SEP> positive,Was there as part of a party and received a super cute gift bag .,food -> quality,Beauty & Spas,0.48805493116378784
arg_3_509,super duper relaxing moroccan mud wrap <SEP> positive,The moroccan mud wrap is also super duper relaxing .  ,food -> quality,Beauty & Spas,0.693896472454071
arg_3_512,super happy place <SEP> positive,i really recomend this place 100 % super happy with Susy,food -> quality,Beauty & Spas,0.6203070282936096
arg_3_514,super knowledgeable about nail spa <SEP> positive,You can tell he takes so much pride in the nail spa and is super knowledgeable about his craft .,food -> quality,Beauty & Spas,0.534768283367157
arg_3_515,super ombre <SEP> positive,"I got a cut and blonde ombre color , it came out super super perfect",food -> quality,Beauty & Spas,0.4745221436023712
arg_3_516,super opulent experience <SEP> positive,A super opulent experience with a lot of attention to detail .  ,food -> quality,Beauty & Spas,0.47852033376693726
arg_3_534,truly relaxing hot stones <SEP> positive,Hot stones are included and it was truly relaxing .,food -> quality,Beauty & Spas,0.5129086971282959
arg_3_537,very best massage <SEP> positive,I just had the very best massage of my life !,food -> quality,Beauty & Spas,0.5222812294960022
arg_3_540,very enjoyable experience <SEP> positive,I had a very enjoyable experience !  ,food -> quality,Beauty & Spas,0.5545979738235474
arg_3_542,very good lash artist <SEP> positive,I 've had different lash artist and they all seem very good .,food -> quality,Beauty & Spas,0.776168942451477
arg_3_544,very good waxing experience <SEP> positive,Very good waxing experience here .,food -> quality,Beauty & Spas,0.513981282711029
arg_3_548,very thorough cutting <SEP> positive,"Took all of my instructions and was very thorough in his cutting , I did nt feel it was rushed at all even though there were 3 or 4 folks waiting by the time he finished .",food -> quality,Beauty & Spas,0.5348489880561829
arg_3_555,wide variety of cuisines <SEP> positive,"They have a food court they has many selections to choose from that contain a wide variety of cuisines which include Thai Express , Big Smoke Burger , Tim Hortons and many others .",food -> quality,Beauty & Spas,0.5432018637657166
arg_3_556,wonderful body scrub <SEP> positive,Plus their body scrub is wonderful !,food -> quality,Beauty & Spas,0.5483502149581909
arg_3_559,wonderful leah <SEP> positive,Leah is wonderful !,food -> quality,Beauty & Spas,0.4836566150188446
arg_3_560,wonderful nails <SEP> positive,Donna does a wonderful job cleaning your nails and makes sure they 're shaped just how you want them .,food -> quality,Beauty & Spas,0.6371650695800781
arg_3_562,wonderful shampoo massage <SEP> positive,the shampoo massage was wonderful .,food -> quality,Beauty & Spas,0.4407943785190582
arg_3_567,worst nail job <SEP> negative,I also received a fill using the sns powder and OMG it was the worst nail job I ever had ! ! ! !,food -> quality,Beauty & Spas,0.4793023467063904
arg_3_5,absolutely awesome massages <SEP> positive,And her massages are absolutely awesome ! ! !  ,food -> quality,Beauty & Spas,0.47399693727493286
arg_3_25,amazing luxury pedicure <SEP> positive,I 've had a luxury pedicure and it was amazing !,food -> quality,Beauty & Spas,0.3643205165863037
arg_3_33,amazing pedicure <SEP> positive,"I then had a manicure & pedicure , they did such an amazing job .  ",food -> quality,Beauty & Spas,0.47293227910995483
arg_3_104,best hairdresser <SEP> positive,Sonny is seriously the BEST hairdresser I 've ever been to !  ,food -> quality,Beauty & Spas,0.4725470542907715
arg_3_183,enjoyable experience <SEP> positive,We had such an enjoyable experience .,food -> quality,Beauty & Spas,0.471554696559906
arg_3_304,great job pedicure <SEP> positive,The lady did a great job with my pedicure .,food -> quality,Beauty & Spas,0.18412171304225922
arg_3_315,great pedicure <SEP> positive,Let me start by saying that the pedicure I received was great !,food -> quality,Beauty & Spas,0.3448425233364105
arg_3_398,loved spa pedicure <SEP> positive,"I loved the spa pedicure , it felt amazing !  ",food -> quality,Beauty & Spas,0.39085862040519714
arg_3_34,amazing pedicures <SEP> positive,She s so friendly and does amazing pedicures ..,food -> quality,Beauty & Spas,0.2671736180782318
arg_3_265,good pedicures <SEP> positive,"Tommy is the best with acrylics , and everyone does a good job with gel , pedicures etc .",food -> quality,Beauty & Spas,0.36209341883659363
arg_3_2,a bit annoying nerdy <SEP> negative,I thought the nerdy guy was a bit annoying,food -> quality,Arts & Entertainment,0.6480028629302979
arg_3_6,acceptable popcorn <SEP> negative,"If you do n't mind prioritized popcorn purchasing , this may be an acceptable choice .",food -> quality,Arts & Entertainment,0.7854449152946472
arg_3_7,adventurous foodie <SEP> positive,A must try for the adventurous foodie .,food -> quality,Arts & Entertainment,0.8460561633110046
arg_3_10,always sweet guys <SEP> positive,The guys are always sweet and social .,food -> quality,Arts & Entertainment,0.5398892760276794
arg_3_13,amazing buffet <SEP> positive,"Lots of games and things to do , buffet is amazing and always a long line to get in !",food -> quality,Arts & Entertainment,0.4024820029735565
arg_3_21,amazing gift shop <SEP> positive,The gift shop is amazing .,food -> quality,Arts & Entertainment,0.6149813532829285
arg_3_22,amazing holiday show <SEP> positive,We went to their holiday show & it was amazing !,food -> quality,Arts & Entertainment,0.42771637439727783
arg_3_28,amazing nachos <SEP> positive,"The pizza , Caesar wrap , pita and dip , and nachos are amazing .",food -> quality,Arts & Entertainment,0.5830320715904236
arg_3_35,amazing pizza <SEP> positive,The pizza is amazing also for being so reasonably priced ! !,food -> quality,Arts & Entertainment,0.5444803833961487
arg_3_36,amazing pool party <SEP> positive,went to the pool party this weekend - and it was AMAZING !,food -> quality,Arts & Entertainment,0.5333124995231628
arg_3_37,amazing produce <SEP> positive,The produce here is amazing and also amazingly cheap .,food -> quality,Arts & Entertainment,0.40781429409980774
arg_3_39,amazing rob <SEP> positive,Rob was amazing .,food -> quality,Arts & Entertainment,0.47215133905410767
arg_3_41,amazing story <SEP> positive,This is an amazing story .  ,food -> quality,Arts & Entertainment,0.48346734046936035
arg_3_47,authentic boys <SEP> positive,The Boys are authentic and all very talented .,food -> quality,Arts & Entertainment,0.6378799676895142
arg_3_48,authentic hopi piki bread <SEP> positive,Authentic Hopi piki bread sold here in the city of Phoenix ...,food -> quality,Arts & Entertainment,0.8215845227241516
arg_3_49,available food <SEP> positive,but I think it 's great that food is available .,food -> quality,Arts & Entertainment,0.3135172128677368
arg_3_54,awesome fun <SEP> positive,Awesome fun to be had .,food -> quality,Arts & Entertainment,0.5142679810523987
arg_3_55,awesome guys <SEP> positive,The saving grace was the three awesome guys we met there and partied all night long with .    ,food -> quality,Arts & Entertainment,0.4197637438774109
arg_3_59,awesome karts <SEP> positive,Karts were awesome,food -> quality,Arts & Entertainment,0.4109550416469574
arg_3_60,awesome katina doll collection <SEP> positive,However the katina doll collection was awesome .  ,food -> quality,Arts & Entertainment,0.8593790531158447
arg_3_61,awesome kettle corn <SEP> positive,The kettle corn is awesome ! !,food -> quality,Arts & Entertainment,0.8965851068496704
arg_3_64,awesome mini golf <SEP> positive,18 holes of awesome neon - ness and mini golf !   ,food -> quality,Arts & Entertainment,0.820409893989563
arg_3_65,awesome movie <SEP> positive,"$ 3 for a movie is awesome , but the cons outweigh the pros .  ",food -> quality,Arts & Entertainment,0.5237244963645935
arg_3_68,awesome playmates <SEP> positive,The picture - hologramish photos of playmates past and present is awesome .   ,food -> quality,Arts & Entertainment,0.547711968421936
arg_3_74,awesome team <SEP> positive,The whole team there is awesome and ca n't wait to come back !,food -> quality,Arts & Entertainment,0.5549079775810242
arg_3_75,awesome time <SEP> positive,First time doing any type of skydiving and had an AWESOME time !,food -> quality,Arts & Entertainment,0.5782875418663025
arg_3_76,awesome toppled tortoise <SEP> positive,Seriously awesome Toppled Tortoise Pizzeria .,food -> quality,Arts & Entertainment,0.5631342530250549
arg_3_82,beautiful food <SEP> positive,"Top notch food , beautiful live harp and violin performances , and the dessert tower would make you feel spoiled like a royalty .  ",food -> quality,Arts & Entertainment,0.5423835515975952
arg_3_114,best pizza <SEP> positive,Their pizza was the best .,food -> quality,Arts & Entertainment,0.63758784532547
arg_3_115,best pizzas <SEP> positive,"He even helps make the pizza , which was one of the best pizzas I have had in all of Las Vegas ! ! !",food -> quality,Arts & Entertainment,0.5159868597984314
arg_3_116,best pool party <SEP> positive,The best pool party I 've ever been too !,food -> quality,Arts & Entertainment,0.6004133820533752
arg_3_117,best popcorn <SEP> positive,Harkins popcorn is also the best in town .,food -> quality,Arts & Entertainment,0.6933950185775757
arg_3_121,best small cafe food <SEP> positive,Best small cafe food ( Indian Fry Bread-,food -> quality,Arts & Entertainment,0.5176396369934082
arg_3_125,better buffet <SEP> positive,"For only a few bucks more , Talking Stick 's buffet is much better .",food -> quality,Arts & Entertainment,0.61094731092453
arg_3_132,blown away chocolate chip cookie <SEP> positive,I had one of their chocolate chip cookie s'mores and was blown away .,food -> quality,Arts & Entertainment,0.4417645037174225
arg_3_133,brand new hair ties <SEP> positive,If not they have brand new hair ties there .,food -> quality,Arts & Entertainment,0.7288182973861694
arg_3_134,burnt popcorn <SEP> negative,The popcorn was burnt the people said almost nothing to me .,food -> quality,Arts & Entertainment,0.49379342794418335
arg_3_136,cheaper food <SEP> positive,The food here is cheaper than any other sports venue in Cleveland ( even CSU games charge more for concessions ) .,food -> quality,Arts & Entertainment,0.3193434178829193
arg_3_147,crappy snack bar food <SEP> negative,"Ate crappy snack bar food in the Bingo hall , and had a riot .",food -> quality,Arts & Entertainment,0.5502890348434448
arg_3_149,crazy food prices <SEP> negative,FOOD PRICES ARE CRAZY   $ 16 . 00,food -> quality,Arts & Entertainment,0.5461366176605225
arg_3_150,cunning tricks <SEP> positive,He makes the audience feel very comfortable as they enjoy his cunning tricks .,food -> quality,Arts & Entertainment,0.7157060503959656
arg_3_152,decent for mall attraction <SEP> positive,so its decent for a mall attraction .,food -> quality,Arts & Entertainment,0.5088359713554382
arg_3_153,decent karts <SEP> positive,Karts where decent .,food -> quality,Arts & Entertainment,0.6890336275100708
arg_3_162,delicious popcorn <SEP> positive,I was ready for the delicious popcorn .,food -> quality,Arts & Entertainment,0.5370541214942932
arg_3_165,different food <SEP> positive,They have a wide variety of different food for everyone there .  ,food -> quality,Arts & Entertainment,0.5907235145568848
arg_3_169,dirty pool <SEP> negative,The pool was dirty .,food -> quality,Arts & Entertainment,0.6871561408042908
arg_3_170,disgusting bathrooms <SEP> negative,The bathrooms are more disgusting than any gas station or port - a - potty I 've ever been in .,food -> quality,Arts & Entertainment,0.5817571878433228
arg_3_172,disgusting hallway <SEP> negative,"All was well once we got inside the theater room , but the lobby / hallway was disgusting .  ",food -> quality,Arts & Entertainment,0.42553967237472534
arg_3_173,disgusting human fountain <SEP> negative,The human fountain was DISGUSTING .  ,food -> quality,Arts & Entertainment,0.7713180184364319
arg_3_174,disgusting ladies bathroom <SEP> negative,Ladies bathroom was disgusting .,food -> quality,Arts & Entertainment,0.4873194694519043
arg_3_177,disgustingly dirty place <SEP> negative,The place is disgustingly dirty EVERYWHERE .  ,food -> quality,Arts & Entertainment,0.4463896155357361
arg_3_180,enjoy christmas movie <SEP> positive,For the Christmas season they have one day for free for everyone to enjoy a Christmas movie !,food -> quality,Arts & Entertainment,0.4002658724784851
arg_3_181,enjoy picnic lunch <SEP> positive,"There are some tables under some trees near the cashier stand , we brought our own picnic lunch to enjoy after the kids were done picking .  ",food -> quality,Arts & Entertainment,0.5041593909263611
arg_3_182,enjoy poker <SEP> positive,I come here weekly to enjoy some poker and roulette !,food -> quality,Arts & Entertainment,0.37385520339012146
arg_3_188,enjoyed games <SEP> positive,The kids enjoyed all the games and the rides .,food -> quality,Arts & Entertainment,0.5594145059585571
arg_3_195,enough food <SEP> positive,It 's very clean and they have enough food and drink options to please everyone !,food -> quality,Arts & Entertainment,0.16349224746227264
arg_3_199,excellent food <SEP> positive,"We also did the dinner at All American , which was excellent food !  ",food -> quality,Arts & Entertainment,0.27071908116340637
arg_3_206,expanded buffet place <SEP> negative,The buffet place needs to be expanded .,food -> quality,Arts & Entertainment,0.4707585871219635
arg_3_208,expensive candy <SEP> negative,"Candy is expensive at a movie theater , but people still buy it .",food -> quality,Arts & Entertainment,0.5208368301391602
arg_3_212,extremely expensive food <SEP> negative,I will say they 're drinks and food is extremely expensive .,food -> quality,Arts & Entertainment,0.6698967814445496
arg_3_220,fantastic muscians <SEP> positive,"The back - up muscians were fantastic , and the music made you want to dance !  ",food -> quality,Arts & Entertainment,0.5660226345062256
