key_point_id,key_point,full_key_point,topic,domain,predicted_WA
kp_10_53,helpful and caring staff <SEP> positive,Staff seems helpful and caring .,staff,Hotels,0.5098562836647034
kp_10_54,hit or miss service <SEP> negative,Service is hit or miss,staff,Restaurants,0.5679154992103577
kp_10_55,horrible customer service <SEP> negative,Horrible customer service !,staff,Arts & Entertainment,0.5041593909263611
kp_10_56,horribly overpriced place <SEP> negative,This place is horribly overpriced .,staff,Beauty & Spas,0.668235182762146
kp_10_57,impeccable customer service <SEP> positive,Customer service is impeccable .,staff,Beauty & Spas,0.6346656680107117
kp_10_58,impeccable service <SEP> positive,The service here is impeccable .,staff,Restaurants,0.6404995918273926
kp_10_59,inattentive valet staff <SEP> negative,Rude and inattentive valet staff .,staff,Hotels,0.6157213449478149
kp_10_60,incredible instructor <SEP> positive,"Katie , the instructor , was INCREDIBLE .  ",staff,Arts & Entertainment,0.5537152886390686
kp_10_61,knowledgeable servers <SEP> positive,Servers are knowledgeable and attentive .,staff,Restaurants,0.628083348274231
kp_10_62,lovely service <SEP> positive,"Terrific variety , lovely service !",staff,Restaurants,0.4240517020225525
kp_10_63,mixed clientele <SEP> negative,Clientele was mixed .,staff,Hotels,0.42443177103996277
kp_10_64,nice servers <SEP> positive,Servers nice just not attentive .,staff,Restaurants,0.5123251080513
kp_10_65,no customer service <SEP> negative,No customer service at all .,staff,Restaurants,0.43917766213417053
kp_10_66,outstanding customer service <SEP> positive,Customer service was outstanding .,staff,Restaurants,0.5044676065444946
kp_10_67,overpriced for <SEP> negative,Overpriced   for low quality .,staff,Restaurants,0.5478547811508179
kp_10_68,patient staff <SEP> positive,"Nice , attentive and patient staff .",staff,Restaurants,0.626934289932251
kp_10_69,poor at best service <SEP> negative,Service is poor at best .  ,staff,Hotels,0.4705732464790344
kp_10_70,poor freaking customer service <SEP> negative,Poor freaking customer service .,staff,Hotels,0.4508238434791565
kp_10_71,professional and friendly staff <SEP> positive,Professional and friendly staff .,staff,Beauty & Spas,0.45162832736968994
kp_10_72,professional staff <SEP> positive,Staff was professional and courteous .  ,staff,Restaurants,0.5848857164382935
kp_10_73,prompt and efficient service <SEP> positive,Service was prompt and efficient .,staff,Restaurants,0.6386436820030212
kp_10_74,rude employees <SEP> negative,Employees there are rude .,staff,Arts & Entertainment,0.467050701379776
kp_10_75,rude staff <SEP> negative,Staff is rude and unwelcoming .,staff,Beauty & Spas,0.6691832542419434
kp_10_76,stellar customer service <SEP> positive,The customer service is stellar .,staff,Restaurants,0.43599724769592285
kp_10_77,subpar services <SEP> negative,both services were subpar .,staff,Beauty & Spas,0.6209949851036072
kp_10_78,super accomadative staff <SEP> positive,Staff was super accomadative .,staff,Hotels,0.44444283843040466
kp_10_79,super courteous staff <SEP> positive,The staff is super courteous .  ,staff,Beauty & Spas,0.5223341584205627
kp_10_80,super friendly staff <SEP> positive,Super friendly staff,staff,Arts & Entertainment,0.421007364988327
kp_10_81,superior service <SEP> positive,Prices and service are superior .   ,staff,Restaurants,0.5581533908843994
kp_10_82,terrible customer service <SEP> negative,BUT TERRIBLE CUSTOMER SERVICE,staff,Hotels,0.4563133418560028
kp_10_83,top - notch service <SEP> positive,The service is top - notch .,staff,Restaurants,0.4415300488471985
kp_10_84,totally affordable and pleasant staff <SEP> positive,Totally affordable and pleasant staff .,staff,Beauty & Spas,0.4834381937980652
kp_10_85,uncaring staff <SEP> negative,Absolutely rude and uncaring staff .,staff,Arts & Entertainment,0.654109001159668
kp_10_86,uneven service <SEP> negative,Service also uneven ...,staff,Hotels,0.5761685967445374
kp_10_87,very attentive service <SEP> positive,Service was very attentive .,staff,Restaurants,0.427079439163208
kp_10_88,very attentive staff <SEP> positive,Very attentive staff,staff,Hotels,0.4473262131214142
kp_10_89,very good customer service <SEP> positive,Very good customer service,staff,Restaurants,0.42169007658958435
kp_10_90,very professional staff <SEP> positive,Very professional staff .,staff,Beauty & Spas,0.43112900853157043
kp_10_91,very rude server <SEP> negative,Server was very rude .,staff,Hotels,0.432400643825531
kp_10_92,well - managed <SEP> positive,"Professional , clean and well - managed .",staff,Beauty & Spas,0.4475410282611847
kp_10_93,well staffed <SEP> positive,"Clean , roomy and well staffed .",staff,Hotels,0.5392248630523682
kp_10_94,worst customer service experience <SEP> negative,Worst customer service experience ever .  ,staff,Hotels,0.5932133793830872
kp_11_0,decent prices <SEP> positive,"Prices are decent , here too .",value-for-money,Restaurants,0.44550466537475586
kp_11_1,excellent price <SEP> positive,Excellent price and service .,value-for-money,Beauty & Spas,0.4317207932472229
kp_11_2,excellent value <SEP> positive,"Excellent value , quality and service .",value-for-money,Beauty & Spas,0.5156585574150085
kp_11_3,extremely affordable <SEP> positive,Extremely affordable for the quality .,value-for-money,Beauty & Spas,0.47444260120391846
kp_11_4,great price <SEP> positive,Great quality and great price !,value-for-money,Beauty & Spas,0.48980385065078735
kp_11_5,great value for <SEP> positive,Great value for quality ...,value-for-money,Restaurants,0.47700634598731995
kp_11_6,great value for your money <SEP> positive,Great Value for your money .,value-for-money,Restaurants,0.5137521624565125
kp_11_7,over hyped expensive <SEP> negative,Way over hyped and expensive .,value-for-money,Restaurants,0.4314403533935547
kp_11_8,over priced quality <SEP> negative,Over priced for the quality .  ,value-for-money,Restaurants,0.6257856488227844
kp_11_9,pricey valet parking <SEP> positive,The valet parking is pricey .,value-for-money,Hotels,0.4353298544883728
kp_11_10,reasonable pricing <SEP> positive,Very friendly and reasonable pricing .,value-for-money,Beauty & Spas,0.47859957814216614
kp_11_11,reasonably priced menu <SEP> positive,Reasonably priced menu .,value-for-money,Restaurants,0.4721129536628723
kp_11_12,surprisingly reasonable rates <SEP> positive,The rates were surprisingly reasonable .,value-for-money,Hotels,0.4531814157962799
kp_11_13,too expensive restaurant <SEP> negative,Restaurant is much too expensive .  ,value-for-money,Hotels,0.46929696202278137
kp_11_14,very affordable price <SEP> positive,Pros : Very affordable price .  ,value-for-money,Restaurants,0.45330876111984253
kp_12_0,always on point service <SEP> positive,Service is always on point .,wait-time,Restaurants,0.42106232047080994
kp_12_1,fast and clean service <SEP> positive,Service is fast and clean .,wait-time,Restaurants,0.5149511694908142
kp_12_2,fast and efficient service <SEP> positive,Service was fast and efficient .,wait-time,Restaurants,0.5352525115013123
kp_12_3,fast and friendly service <SEP> positive,Service was fast and friendly .,wait-time,Restaurants,0.5187336802482605
kp_12_4,friendly and fast service <SEP> positive,Friendly and fast service .,wait-time,Restaurants,0.5385526418685913
kp_12_5,heavily congested elevators <SEP> negative,Elevators were heavily congested .  ,wait-time,Hotels,0.4851902723312378
kp_12_6,painfully slow elevators <SEP> negative,Elevators are painfully slow .,wait-time,Hotels,0.47212493419647217
kp_12_7,quick and friendly service <SEP> positive,Service is quick and friendly .,wait-time,Restaurants,0.5218028426170349
kp_12_8,reasonably priced entrance fee <SEP> positive,Reasonably priced entrance fee .  ,wait-time,Arts & Entertainment,0.424379825592041
kp_12_9,top notch service <SEP> positive,it 's top notch service .,wait-time,Beauty & Spas,0.4552134573459625
kp_12_10,very fast wifi <SEP> positive,Wifi was very fast ~ 20MBps .,wait-time,Hotels,0.5944222211837769
kp_12_11,very poor wifi <SEP> negative,WiFi was very poor also .  ,wait-time,Hotels,0.437238872051239
