,comment,keypoint,domain,label
3469,worthy of place <SEP> positive,family friendly place <SEP> positive,Hotels,1
3470,worst service <SEP> negative,friendly and attentive management <SEP> positive,Hotels,0
3471,cool bathroom <SEP> positive,luxurious lodging <SEP> positive,Hotels,0
3472,impressed with services <SEP> positive,well staffed <SEP> positive,Hotels,0
3473,great condition room <SEP> positive,outdated carpet <SEP> negative,Hotels,0
3474,thin slice of cheesecake <SEP> negative,lumpy bedspreads <SEP> negative,Hotels,0
3475,grungy rooms <SEP> negative,great setting <SEP> positive,Hotels,0
3476,beautiful pools <SEP> positive,very comfortable rooms <SEP> positive,Hotels,0
3477,beautiful setting <SEP> positive,great setting <SEP> positive,Hotels,1
3478,really observant people <SEP> negative,extremely accommodating staff <SEP> positive,Hotels,0
3479,crappy service <SEP> negative,exceptional customer service <SEP> positive,Hotels,0
3480,easy room <SEP> positive,spotless room <SEP> positive,Hotels,1
3481,friendly and staff <SEP> positive,great customer <SEP> positive,Hotels,0
3482,excellent location <SEP> positive,great location <SEP> positive,Hotels,1
3483,very professional staff <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
3484,great table service <SEP> positive,super comfortable beds <SEP> positive,Hotels,0
3485,empty tables <SEP> negative,comfy beds <SEP> positive,Hotels,0
3486,did heater <SEP> negative,gorgeous mountain views <SEP> positive,Hotels,0
3487,surprisingly quiet room <SEP> positive,great for business travel <SEP> positive,Hotels,0
3488,really plush room <SEP> positive,spotless room <SEP> positive,Hotels,1
3489,plentiful cabs <SEP> positive,very attentive staff <SEP> positive,Hotels,0
3490,good restaurant <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
3491,tight room <SEP> positive,spotless room <SEP> positive,Hotels,1
3492,beyond filthy windows <SEP> negative,free parking <SEP> positive,Hotels,0
3493,great bartenders <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
3494,fantastic server <SEP> positive,mixed clientele <SEP> negative,Hotels,0
3495,incredible cable <SEP> positive,luxurious lodging <SEP> positive,Hotels,0
3496,well - kept rooms <SEP> positive,very comfortable rooms <SEP> positive,Hotels,1
3497,decent prices <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
3498,exceptionally friendly staff <SEP> positive,caring folks <SEP> positive,Hotels,0
3499,poor management hotel <SEP> negative,poor freaking customer service <SEP> negative,Hotels,0
3500,bad picture <SEP> negative,very comfortable rooms <SEP> positive,Hotels,0
3501,excellent lobby staff <SEP> positive,horrible parking <SEP> negative,Hotels,0
3502,spectacular food <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
3503,courtesy valet parking <SEP> positive,nice and updated style <SEP> positive,Hotels,0
3504,barely warm shower <SEP> negative,leaked room <SEP> negative,Hotels,0
3505,die for place <SEP> positive,family friendly place <SEP> positive,Hotels,1
3506,above and beyond staff <SEP> positive,very attentive staff <SEP> positive,Hotels,1
3507,great condition room <SEP> positive,great hiking location <SEP> positive,Hotels,0
3508,very comfortable stay <SEP> positive,very fast wifi <SEP> positive,Hotels,0
3509,insistent sales rep <SEP> negative,great customer service <SEP> positive,Hotels,0
3510,worked good wifi service <SEP> positive,very attentive staff <SEP> positive,Hotels,0
3511,very pleasant and friendly staff <SEP> positive,attentive staff <SEP> positive,Hotels,1
3512,malfunctioning wifi <SEP> negative,inattentive valet staff <SEP> negative,Hotels,0
3513,really nice and helpful staff <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,1
3514,great staff member <SEP> positive,terrible customer service <SEP> negative,Hotels,0
3515,friendly bartenders <SEP> positive,very rude server <SEP> negative,Hotels,0
3516,below average lunch buffet <SEP> negative,a bit breakfast <SEP> negative,Hotels,0
3517,nice and accommodating staff <SEP> positive,amazing staff <SEP> positive,Hotels,1
3518,so helpful everyone <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
3519,very friendly & helpful staff <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,1
3520,misrepresented gifts <SEP> negative,super courteous staff <SEP> positive,Hotels,0
3521,surprisingly quiet room <SEP> positive,clean everything <SEP> positive,Hotels,0
3522,nice huge pool <SEP> positive,nicely appointed bathrooms <SEP> positive,Hotels,0
3523,excellent service <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
3524,minimally luxurious room <SEP> positive,great for business travel <SEP> positive,Hotels,0
3525,truly worth everything <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
3526,awesome staff <SEP> positive,amazing staff <SEP> positive,Hotels,1
3527,cool polo towers <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
3528,very nice staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
3529,super friendly and accommodating cleaning staff <SEP> positive,amazing staff <SEP> positive,Hotels,1
3530,cool polo towers <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
3531,huge suite <SEP> positive,super comfortable beds <SEP> positive,Hotels,0
3532,really polite and friendly staff <SEP> positive,courteous front desk folks <SEP> positive,Hotels,0
3533,nice lobby area <SEP> positive,slippery stairs <SEP> negative,Hotels,0
3534,bad picture <SEP> negative,horrible parking <SEP> negative,Hotels,0
3535,active nightlife <SEP> negative,clean bathrooms <SEP> positive,Hotels,0
3536,awesome service <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
3537,enjoyed place <SEP> positive,family friendly place <SEP> positive,Hotels,1
3538,useless staff <SEP> negative,exceptional customer service <SEP> positive,Hotels,0
3539,not all that friendly staff <SEP> negative,super accomadative staff <SEP> positive,Hotels,0
3540,very professional and helpful staff <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
3541,very nice employees <SEP> positive,above and beyond staff <SEP> positive,Hotels,0
3542,very hard beds <SEP> negative,horrible parking <SEP> negative,Hotels,0
3543,great condition room <SEP> positive,very comfortable rooms <SEP> positive,Hotels,0
3544,huge bed <SEP> positive,comfortable beds <SEP> positive,Hotels,0
3545,unhappy incident <SEP> negative,family friendly place <SEP> positive,Hotels,0
3546,incompetency rudeness <SEP> negative,friendly and attentive management <SEP> positive,Hotels,0
3547,crap wifi <SEP> negative,very poor wifi <SEP> negative,Hotels,1
3548,great condition room <SEP> positive,great for business travel <SEP> positive,Hotels,0
3549,blissful spa <SEP> negative,nice and updated style <SEP> positive,Hotels,0
3550,good customer service <SEP> positive,efficient staff <SEP> positive,Hotels,0
3551,great embassy suites <SEP> positive,worst experience <SEP> negative,Hotels,0
3552,cool dj <SEP> positive,great setting <SEP> positive,Hotels,0
3553,spectacular hotel <SEP> positive,clean hotel <SEP> positive,Hotels,1
3554,uncomfortable room <SEP> negative,outdated carpet <SEP> negative,Hotels,0
3555,enjoyed room <SEP> positive,nice and updated style <SEP> positive,Hotels,0
3556,disorganized nightmare valet parking <SEP> negative,gracious and friendly staff <SEP> positive,Hotels,0
3557,very good value <SEP> positive,pricey valet parking <SEP> positive,Hotels,0
3558,easy delivery <SEP> positive,poor at best service <SEP> negative,Hotels,0
3559,very accommodating owners <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,0
3560,hit and miss front desk staff <SEP> negative,poor freaking customer service <SEP> negative,Hotels,0
3561,very nice employees <SEP> positive,terrible customer service <SEP> negative,Hotels,0
3562,completely happy with stay <SEP> positive,amazing staff <SEP> positive,Hotels,0
3563,over the top staff <SEP> positive,amazing staff <SEP> positive,Hotels,1
3564,really happy staying <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
3565,awful traffic <SEP> negative,great hiking location <SEP> positive,Hotels,0
3566,vintage style decor in <SEP> positive,very dated furniture <SEP> negative,Hotels,0
3567,excellent job at cleaning housekeepers <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
3568,great set up <SEP> positive,gorgeous mountain views <SEP> positive,Hotels,0
3569,very professional service <SEP> positive,amazing staff <SEP> positive,Hotels,0
3570,lovely hotel <SEP> positive,clean hotel <SEP> positive,Hotels,1
3571,better food <SEP> negative,kept clean washrooms <SEP> positive,Hotels,0
3572,pretty fun pool <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
3573,cool dj <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
3574,extremely friendly and accommodating staff <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
3575,damn nice staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
3576,divine spa treatments <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
3577,exceptional service <SEP> positive,helpful and caring staff <SEP> positive,Hotels,0
3578,a bit rooms <SEP> positive,very comfortable rooms <SEP> positive,Hotels,1
3579,outstanding everything <SEP> positive,clean hotel <SEP> positive,Hotels,0
3580,awesome pool <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
3581,very helpful staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
3582,closed for remodel pool <SEP> negative,nice and updated style <SEP> positive,Hotels,0
3583,a bit dirty drapes <SEP> negative,clean comfortable rooms <SEP> positive,Hotels,0
3584,good hotel <SEP> positive,luxurious lodging <SEP> positive,Hotels,0
3585,early pool closes <SEP> negative,painfully slow elevators <SEP> negative,Hotels,0
3586,bad service <SEP> negative,poor at best service <SEP> negative,Hotels,1
3587,clean everything <SEP> positive,a bit breakfast <SEP> negative,Hotels,0
3588,always attentive bell captain <SEP> positive,well staffed <SEP> positive,Hotels,0
3589,wonderful romantic getaway <SEP> positive,great setting <SEP> positive,Hotels,0
3590,clueless managers <SEP> negative,poor at best service <SEP> negative,Hotels,0
3591,amazing breakfast each <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
3592,positive experience overall <SEP> positive,little privacy bathroom <SEP> negative,Hotels,0
3593,stifling hot room <SEP> negative,leaked room <SEP> negative,Hotels,1
3594,enjoyed guests <SEP> positive,attentive staff <SEP> positive,Hotels,0
3595,perfect place <SEP> positive,over rated park <SEP> negative,Hotels,0
3596,worst service <SEP> negative,caring folks <SEP> positive,Hotels,0
3597,lovely winter sun <SEP> positive,clean room <SEP> positive,Hotels,0
3598,phenomenal staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
3599,absurdly overpriced amenities <SEP> negative,mixed clientele <SEP> negative,Hotels,0
3600,cool bathroom <SEP> positive,horrible parking <SEP> negative,Hotels,0
3601,extremely friendly and accommodating staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
3602,terrible front desk <SEP> negative,amazing staff <SEP> positive,Hotels,0
3603,false advertising <SEP> negative,poor freaking customer service <SEP> negative,Hotels,0
3604,very bad place to stay <SEP> negative,family friendly place <SEP> positive,Hotels,0
3605,friendly check <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
3606,helpful staff <SEP> positive,courteous front desk folks <SEP> positive,Hotels,0
3607,awesome staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
3608,earful tour guide <SEP> negative,very rude server <SEP> negative,Hotels,0
3609,great value for the money <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
3610,hit and miss front desk staff <SEP> negative,amazing staff <SEP> positive,Hotels,0
3611,better staff <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,1
3612,friendly check <SEP> positive,super accomadative staff <SEP> positive,Hotels,0
3613,pleasant helpful <SEP> positive,efficient staff <SEP> positive,Hotels,0
3614,very attentive staff <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
3615,huge hot tub <SEP> positive,slippery stairs <SEP> negative,Hotels,0
3616,courteous and friendly hotel staff <SEP> positive,very attentive staff <SEP> positive,Hotels,1
3617,extremely nice staff <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,1
3618,outstanding everything <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
3619,lovely view <SEP> positive,poor tv reception <SEP> negative,Hotels,0
3620,attentive and friendly staff <SEP> positive,friendly and attentive management <SEP> positive,Hotels,0
3621,best brunches <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
3622,cool place <SEP> positive,free parking <SEP> positive,Hotels,0
3623,interesting facts <SEP> positive,clean hotel <SEP> positive,Hotels,0
3624,nice little dance floor <SEP> positive,excellent resort <SEP> positive,Hotels,0
3625,small fridge <SEP> negative,comfortable beds <SEP> positive,Hotels,0
3626,enjoy slides <SEP> positive,great for business travel <SEP> positive,Hotels,0
3627,bad experience <SEP> negative,worst experience <SEP> negative,Hotels,1
3628,courteous staff <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,1
3629,really cool staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
3630,great late night hang out place <SEP> positive,great and comfortable beds <SEP> positive,Hotels,0
3631,lovely room <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,0
3632,well worth stay <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
3633,nice little dance floor <SEP> positive,flatscreen tvs <SEP> positive,Hotels,0
3634,friendly conversation <SEP> positive,clean room <SEP> positive,Hotels,0
3635,significantly below par service <SEP> negative,helpful and caring staff <SEP> positive,Hotels,0
3636,very expensive hotel park <SEP> negative,clean everything <SEP> positive,Hotels,0
3637,informative info <SEP> positive,helpful and caring staff <SEP> positive,Hotels,0
3638,fine hotel <SEP> positive,great setting <SEP> positive,Hotels,0
3639,super friendly and courteous staff <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
3640,well furnished and decorated rooms <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,1
3641,unprofessional valet crew <SEP> negative,friendly staff <SEP> positive,Hotels,0
3642,serene gardens <SEP> positive,luxurious lodging <SEP> positive,Hotels,0
3643,nice staff <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
3644,beyond accommodating staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
3645,incredibly friendly staff <SEP> positive,mixed clientele <SEP> negative,Hotels,0
3646,huge tub living room area <SEP> positive,slippery stairs <SEP> negative,Hotels,0
3647,could staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
3648,delish breakfast <SEP> positive,perfection cooked <SEP> positive,Hotels,0
3649,extremely staff <SEP> positive,worst customer service experience <SEP> negative,Hotels,0
3650,friendly and staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
3651,lovely view <SEP> positive,great and comfortable beds <SEP> positive,Hotels,0
3652,really nice and helpful staff <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
3653,did remote <SEP> negative,free parking <SEP> positive,Hotels,0
3654,pretty dope music <SEP> negative,great for business travel <SEP> positive,Hotels,0
3655,relaxing luscious <SEP> positive,little privacy bathroom <SEP> negative,Hotels,0
3656,fantastic server <SEP> positive,great cleaning staff <SEP> positive,Hotels,0
3657,fine hotel <SEP> positive,a little outdated rooms <SEP> negative,Hotels,0
3658,slightly on drink prices <SEP> negative,too expensive restaurant <SEP> negative,Hotels,0
3659,nicer hotel rooms <SEP> positive,clean comfortable rooms <SEP> positive,Hotels,1
3660,pricey valet service <SEP> negative,well staffed <SEP> positive,Hotels,0
3661,disruptive sales call <SEP> negative,amazing staff <SEP> positive,Hotels,0
3662,nice accommodating <SEP> positive,courteous front desk personnel <SEP> positive,Hotels,0
3663,really convenient valet <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,0
3664,great bartenders <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,0
3665,on point staff <SEP> positive,extremely accommodating staff <SEP> positive,Hotels,1
3666,unfailingly polite staff <SEP> negative,friendly staff <SEP> positive,Hotels,0
3667,overprice but excellent job <SEP> positive,friendly staff <SEP> positive,Hotels,0
3668,all time spa <SEP> positive,painfully slow elevators <SEP> negative,Hotels,0
3669,cool bathroom <SEP> positive,spacious rooms <SEP> positive,Hotels,0
3670,a bit dated rooms <SEP> negative,ghetto accomadations <SEP> negative,Hotels,0
3671,good dining options <SEP> positive,perfection cooked <SEP> positive,Hotels,0
3672,lack of affordable parking <SEP> negative,free parking <SEP> positive,Hotels,0
3673,unprofessional valet crew <SEP> negative,worst customer service experience <SEP> negative,Hotels,0
3674,super impressed everything <SEP> positive,family friendly place <SEP> positive,Hotels,0
3675,completely happy with stay <SEP> positive,uneven service <SEP> negative,Hotels,0
3676,fine hotel <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
3677,love resort <SEP> positive,excellent resort <SEP> positive,Hotels,1
3678,great spa <SEP> positive,little privacy bathroom <SEP> negative,Hotels,0
3679,filthy room <SEP> negative,great view <SEP> positive,Hotels,0
3680,very vigilant life guards <SEP> positive,very attentive staff <SEP> positive,Hotels,0
3681,significantly below par service <SEP> negative,courteous front desk personnel <SEP> positive,Hotels,0
3682,rude restaurant service <SEP> negative,above and beyond staff <SEP> positive,Hotels,0
3683,pricy parking <SEP> negative,modern bathrooms <SEP> positive,Hotels,0
3684,friendly and accommodating staff <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
3685,very accommodating owners <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
3686,great bartenders <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
3687,good hotel <SEP> positive,worst experience <SEP> negative,Hotels,0
3688,instant hot water <SEP> positive,broken pool fountains <SEP> negative,Hotels,0
3689,wonderful stay <SEP> positive,heavily congested elevators <SEP> negative,Hotels,0
3690,love design <SEP> positive,great for business travel <SEP> positive,Hotels,0
3691,worst room service <SEP> negative,super accomadative staff <SEP> positive,Hotels,0
3692,additional fee wifi <SEP> negative,heavily congested elevators <SEP> negative,Hotels,0
3693,very friendly and everyone <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
3694,amazing bartender <SEP> positive,terrible customer service <SEP> negative,Hotels,0
3695,good music <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
3696,good hotel <SEP> positive,very comfortable rooms <SEP> positive,Hotels,0
3697,super cute pool area <SEP> positive,nice and updated style <SEP> positive,Hotels,0
3698,great hot tubs <SEP> positive,perfection cooked <SEP> positive,Hotels,0
3699,closed for remodel pool <SEP> negative,flatscreen tvs <SEP> positive,Hotels,0
3700,amazing front desk <SEP> positive,always comfortable beds <SEP> positive,Hotels,0
3701,great late night hang out place <SEP> positive,accessible parking <SEP> positive,Hotels,0
3702,beautiful lobby <SEP> positive,free parking <SEP> positive,Hotels,0
3703,well accomodated <SEP> positive,poor at best service <SEP> negative,Hotels,0
3704,nice and modern updates <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
3705,huge hot tub <SEP> positive,nicely appointed bathrooms <SEP> positive,Hotels,0
3706,shallow pool <SEP> negative,broken pool fountains <SEP> negative,Hotels,0
3707,hot complimentary breakfast every <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
3708,nothing but everyone <SEP> positive,great customer <SEP> positive,Hotels,0
3709,extremely friendly everyone <SEP> positive,helpful and caring staff <SEP> positive,Hotels,0
3710,unfailingly polite staff <SEP> negative,poor at best service <SEP> negative,Hotels,0
3711,horrible experience <SEP> negative,worst experience <SEP> negative,Hotels,1
3712,non - existent customer service <SEP> negative,super accomadative staff <SEP> positive,Hotels,0
3713,nothing but everyone <SEP> positive,courteous front desk folks <SEP> positive,Hotels,0
3714,always clean hot tub area <SEP> positive,broken pool fountains <SEP> negative,Hotels,0
3715,professionally hotel staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
3716,excellent lobby staff <SEP> positive,great for business travel <SEP> positive,Hotels,0
3717,tiny bathrooms <SEP> negative,comfortable beds <SEP> positive,Hotels,0
3718,spotty wifi <SEP> negative,very poor wifi <SEP> negative,Hotels,1
3719,exceptional staff <SEP> positive,super courteous staff <SEP> positive,Hotels,1
3720,friendly fast service <SEP> positive,very fast wifi <SEP> positive,Hotels,0
3721,misrepresented gifts <SEP> negative,friendly and attentive management <SEP> positive,Hotels,0
3722,false advertising <SEP> negative,efficient staff <SEP> positive,Hotels,0
3723,rude lady <SEP> negative,attentive staff <SEP> positive,Hotels,0
3724,nice accommodating <SEP> positive,super courteous staff <SEP> positive,Hotels,0
3725,great game room <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
3726,always off its duty concierge <SEP> negative,courteous front desk folks <SEP> positive,Hotels,0
3727,see - through bathroom door <SEP> negative,modern bathrooms <SEP> positive,Hotels,0
3728,beautiful patio area <SEP> positive,clean room <SEP> positive,Hotels,0
3729,great water park <SEP> positive,free parking <SEP> positive,Hotels,0
3730,friendly and accommodating staff <SEP> positive,gracious and friendly staff <SEP> positive,Hotels,1
3731,decent hotel <SEP> positive,clean hotel <SEP> positive,Hotels,1
3732,nice lobby area <SEP> positive,excellent resort <SEP> positive,Hotels,0
3733,300 years old hotel <SEP> negative,luxurious lodging <SEP> positive,Hotels,0
3734,extremely staff <SEP> positive,great customer service <SEP> positive,Hotels,0
3735,great hotel rooftop pool <SEP> positive,nice rooms <SEP> positive,Hotels,0
3736,unaccommodating customer service <SEP> negative,poor at best service <SEP> negative,Hotels,1
3737,large projector screen <SEP> positive,clean room <SEP> positive,Hotels,0
3738,half price food <SEP> negative,surprisingly reasonable rates <SEP> positive,Hotels,0
3739,horrible staff <SEP> negative,friendly and attentive management <SEP> positive,Hotels,0
3740,awesome deal <SEP> positive,too expensive restaurant <SEP> negative,Hotels,0
3741,always off its duty concierge <SEP> negative,exceptional customer service <SEP> positive,Hotels,0
3742,lack of housekeeping <SEP> negative,gracious and friendly staff <SEP> positive,Hotels,0
3743,not the most welcoming hotel <SEP> negative,clean room <SEP> positive,Hotels,0
3744,nice staff <SEP> positive,above and beyond staff <SEP> positive,Hotels,1
3745,appreciated town car service <SEP> positive,heavily congested elevators <SEP> negative,Hotels,0
3746,great pricing <SEP> positive,pricey valet parking <SEP> positive,Hotels,0
3747,really friendly bellhops <SEP> positive,very rude server <SEP> negative,Hotels,0
3748,beautiful patio area <SEP> positive,accessible parking <SEP> positive,Hotels,0
3749,fully renovated room <SEP> positive,spotless room <SEP> positive,Hotels,1
3750,vintage style decor in <SEP> positive,horrible parking <SEP> negative,Hotels,0
3751,pretty nice hotel <SEP> positive,very comfortable rooms <SEP> positive,Hotels,0
3752,lovely view <SEP> positive,horrible parking <SEP> negative,Hotels,0
3753,outdoor shower <SEP> negative,slippery stairs <SEP> negative,Hotels,0
3754,amazing bartender <SEP> positive,friendly and helpful staff <SEP> positive,Hotels,0
3755,unprofessional valet crew <SEP> negative,horrible customer service <SEP> negative,Hotels,0
3756,fake crowd sounds <SEP> negative,clean everything <SEP> positive,Hotels,0
3757,adequate space <SEP> positive,clean room <SEP> positive,Hotels,0
3758,conveniently available transportation <SEP> positive,very fast wifi <SEP> positive,Hotels,0
3759,love spa pool <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
3760,very professional service <SEP> positive,very rude server <SEP> negative,Hotels,0
3761,attentive and friendly staff <SEP> positive,mixed clientele <SEP> negative,Hotels,0
3762,loved moroccan themed <SEP> positive,very nice breakfast buffet <SEP> positive,Hotels,0
3763,okay pool <SEP> negative,convenient for apex convention attendees <SEP> positive,Hotels,0
3764,unfailingly polite staff <SEP> negative,great customer <SEP> positive,Hotels,0
3765,lovely room <SEP> positive,great for business travel <SEP> positive,Hotels,0
3766,"great,(shout customer service <SEP> positive",exceptional customer service <SEP> positive,Hotels,1
3767,interesting facts <SEP> positive,nice rooms <SEP> positive,Hotels,0
3768,friendly bartenders <SEP> positive,above and beyond staff <SEP> positive,Hotels,0
3769,filthy room <SEP> negative,excellent resort <SEP> positive,Hotels,0
3770,a bit dirty drapes <SEP> negative,nice rooms <SEP> positive,Hotels,0
3771,really helpful and friendly front desk woman <SEP> positive,horrible customer service <SEP> negative,Hotels,0
3772,friendly and staff <SEP> positive,exceptional customer service <SEP> positive,Hotels,0
3773,best resorts for a weekend getaway <SEP> positive,clean hotel <SEP> positive,Hotels,0
3774,fun location <SEP> positive,family oriented place <SEP> positive,Hotels,0
3775,surprisingly quiet room <SEP> positive,free parking <SEP> positive,Hotels,0
3776,fantastic server <SEP> positive,great customer service <SEP> positive,Hotels,0
3777,love location <SEP> positive,over rated park <SEP> negative,Hotels,0
3778,very nice jacuzzi rooms <SEP> positive,perfection cooked <SEP> positive,Hotels,0
3779,gracious staff <SEP> positive,well staffed <SEP> positive,Hotels,0
3780,disgusting pool <SEP> negative,perfection cooked <SEP> positive,Hotels,0
3781,really nice staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
3782,beautiful room <SEP> positive,clean room <SEP> positive,Hotels,1
3783,very inexpensive price of admission <SEP> positive,surprisingly reasonable rates <SEP> positive,Hotels,0
3784,newer room <SEP> positive,clean room <SEP> positive,Hotels,1
3785,great room service <SEP> positive,above and beyond staff <SEP> positive,Hotels,0
3786,nice and modern updates <SEP> positive,spotless room <SEP> positive,Hotels,0
3787,fake crowd sounds <SEP> negative,clean room <SEP> positive,Hotels,0
3788,high end hotel rooms <SEP> positive,free parking <SEP> positive,Hotels,0
3789,best place <SEP> positive,over rated park <SEP> negative,Hotels,0
3790,affordable dinner <SEP> positive,kept clean washrooms <SEP> positive,Hotels,0
3791,wonderful staff <SEP> positive,friendly staff <SEP> positive,Hotels,1
3792,attentive and friendly staff <SEP> positive,helpful and caring staff <SEP> positive,Hotels,1
3793,very approachable staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
3794,adequate space <SEP> positive,outdated carpet <SEP> negative,Hotels,0
3795,nice and modern updates <SEP> positive,spacious rooms <SEP> positive,Hotels,0
3796,prompt doormen <SEP> positive,helpful and caring staff <SEP> positive,Hotels,0
3797,pretty cool pool area <SEP> positive,ghetto accomadations <SEP> negative,Hotels,0
3798,up to par location <SEP> negative,pricey valet parking <SEP> positive,Hotels,0
3799,annoyance service staff <SEP> negative,great customer service <SEP> positive,Hotels,0
3800,always attentive bell captain <SEP> positive,efficient staff <SEP> positive,Hotels,0
3801,little tables <SEP> positive,super comfortable beds <SEP> positive,Hotels,0
3802,extremely friendly ladies <SEP> positive,great customer service <SEP> positive,Hotels,0
3803,super comfortable rooms <SEP> positive,spacious rooms <SEP> positive,Hotels,1
3804,very kind people <SEP> positive,poor at best service <SEP> negative,Hotels,0
3805,good music <SEP> positive,poor tv reception <SEP> negative,Hotels,0
3806,pretty cool pool area <SEP> positive,very comfortable rooms <SEP> positive,Hotels,0
3807,great set up <SEP> positive,accessible parking <SEP> positive,Hotels,0
3808,really convenient valet <SEP> positive,super courteous staff <SEP> positive,Hotels,0
3809,lovely staff <SEP> positive,poor freaking customer service <SEP> negative,Hotels,0
3810,great table service <SEP> positive,comfy beds <SEP> positive,Hotels,0
3811,always very friendly and helpful staff <SEP> positive,efficient staff <SEP> positive,Hotels,1
3812,superb comfort level <SEP> positive,modern bathrooms <SEP> positive,Hotels,0
3813,poor management hotel <SEP> negative,friendly and attentive management <SEP> positive,Hotels,0
3814,amazing rate <SEP> positive,very fast wifi <SEP> positive,Hotels,0
3815,fun place <SEP> negative,clean everything <SEP> positive,Hotels,0
3816,comfy stay <SEP> positive,comfy chairs <SEP> positive,Hotels,0
3817,good tour guild <SEP> positive,well staffed <SEP> positive,Hotels,0
3818,pricy parking <SEP> negative,nice rooms <SEP> positive,Hotels,0
3819,see - through bathroom door <SEP> negative,slippery stairs <SEP> negative,Hotels,0
3820,enjoyed restaurant <SEP> positive,over rated park <SEP> negative,Hotels,0
3821,suckssssss parking <SEP> negative,modern bathrooms <SEP> positive,Hotels,0
3822,absolutely awesome place <SEP> positive,over rated park <SEP> negative,Hotels,0
3823,quite inflated drinks <SEP> negative,leaked room <SEP> negative,Hotels,0
3824,awful hotel <SEP> negative,great view <SEP> positive,Hotels,0
3825,great vacation rental club <SEP> positive,leaked room <SEP> negative,Hotels,0
3826,superb comfort level <SEP> positive,great setting <SEP> positive,Hotels,0
3827,nice samsung tv <SEP> positive,modern bathrooms <SEP> positive,Hotels,0
3828,bad food <SEP> negative,a bit breakfast <SEP> negative,Hotels,0
3829,good customer service <SEP> positive,super accomadative staff <SEP> positive,Hotels,0
3830,lovely moroccan decor <SEP> positive,nice and updated style <SEP> positive,Hotels,0
3831,clean pool area <SEP> positive,great view <SEP> positive,Hotels,0
